ENSG_ID	logFC	Fold Change	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000123358	-1.72361546594029	-3.30263026364348	5.74301765947005	-19.5732992041781	6.60623869556313e-09	7.81187725750341e-05	9.93529901802667
ENSG00000179388	-2.19182957307372	-4.56884523351612	10.5948635732634	-15.6557263217325	5.039715282675e-08	0.000297973166088159	8.53346764136931
ENSG00000122877	-2.03204183021157	-4.08983270334714	10.6826172920653	-14.5565146861342	9.71543491937138e-08	0.000382950059738555	8.03414808000142
ENSG00000139278	-3.76427861881179	-13.588163888209	6.26928106593591	-13.196874963432	2.33814685900812e-07	0.000547592538045285	7.33379640781755
ENSG00000167460	-1.04512601548075	-2.06354659590336	5.33863169221211	-13.1851057445228	2.35682429667058e-07	0.000547592538045285	7.32729123493259
ENSG00000117228	-1.82500739084925	-3.54308822741375	9.6698226126019	-12.9437657682214	2.77848222263992e-07	0.000547592538045285	7.19210106628235
ENSG00000118263	-2.39662660899275	-5.26570466890642	7.70386394795304	-12.2064100902903	4.67621723869063e-07	0.000697413550659643	6.7569101630029
ENSG00000163848	-1.50751068027688	-2.84319033108841	4.73419025512494	-12.1940771937849	4.7182312095367e-07	0.000697413550659643	6.74933481651115
ENSG00000265491	-0.815636656135013	-1.76007469512483	8.59058024742874	-11.4442007217736	8.25641035413505e-07	0.000965285768480041	6.26914162096738
ENSG00000162702	-1.52739972425404	-2.88265807859836	8.7427064677032	-11.3021458514637	9.21306012542665e-07	0.000965285768480041	6.17365150756731
ENSG00000197061	-2.15573893753771	-4.45596820188612	9.61651748186545	-11.1881806180118	1.00689073937939e-06	0.000965285768480041	6.09595349575279
ENSG00000017797	-2.0673378799475	-4.19112595739977	5.99540924043958	-11.122895144609	1.0598323947828e-06	0.000965285768480041	6.05100025829847
ENSG00000137801	-1.54302047793649	-2.91403959003299	8.58384137615186	-11.0427210911688	1.12907747188945e-06	0.000965285768480041	5.99534793327581
ENSG00000135625	-1.02205981202442	-2.03081639466838	3.88539627851544	-11.0274387694403	1.14283304513493e-06	0.000965285768480041	5.98468343237644
ENSG00000143367	-0.863679156178335	-1.81967292247651	11.2908454456557	-10.8427903882552	1.32443579385739e-06	0.00103556726323517	5.85438473124036
ENSG00000150347	-0.953953546937569	-1.93717400275285	9.96090183813519	-10.6322458389328	1.57117458653614e-06	0.00103556726323517	5.70249288892528
ENSG00000067082	-1.47880477049763	-2.78717728327815	8.72821200433542	-10.6307128406162	1.5731469398612e-06	0.00103556726323517	5.70137373855504
ENSG00000164741	-0.68096647967484	-1.60321340847384	4.69851695234345	-10.6282361682243	1.5763391744806e-06	0.00103556726323517	5.69956526070636
ENSG00000164631	-1.89121167161101	-3.70946639717086	7.04266092334475	-10.4463239191094	1.831475669879e-06	0.00113985262085891	5.56534377883143
ENSG00000081052	-1.93049246112764	-3.81185293866297	6.56218093747677	-10.3201238262988	2.03504133467264e-06	0.0012032181891252	5.47059596424493
ENSG00000091656	-0.741122960527427	-1.67147637127438	4.1034814273941	-10.2600998287252	2.1404820334754e-06	0.00120529524027841	5.42505399907844
ENSG00000131797	-0.605722666558368	-1.52174082407952	3.1114382903027	-10.0524836556621	2.55414441625879e-06	0.00136676492921486	5.26511187943471
ENSG00000125740	-1.87092574221589	-3.65767208701598	8.53762987278422	-9.96583315636128	2.75212912391864e-06	0.00136676492921486	5.19723063132097
ENSG00000163171	-0.790656189684122	-1.72986108685791	7.2600035730195	-9.95668999106199	2.77398378868133e-06	0.00136676492921486	5.19002865744343
ENSG00000115548	-0.746084303977923	-1.67723437531741	8.27894846886633	-9.89938223031378	2.91538146984341e-06	0.00137897543523593	5.14471585159535
ENSG00000136485	-0.618445607824601	-1.53522020901754	4.81457976234983	-9.76530333640976	3.2781226604353e-06	0.00149091540229413	5.03753008334475
ENSG00000167522	-1.13696164317867	-2.19917382858756	3.45393105805152	-9.6178672907194	3.73516344027798e-06	0.00159849575249717	4.9177424600514
ENSG00000163602	-0.981998126874743	-1.97519915838631	9.7275756246445	-9.6029933445078	3.78502165496158e-06	0.00159849575249717	4.90554432914034
ENSG00000149591	-2.02116443854282	-4.05911281809258	10.3776347622603	-9.30570067999098	4.95169392303006e-06	0.00201337993546087	4.65727693644965
ENSG00000261150	-1.51222677186262	-2.85249977331113	7.93952063537877	-9.27182159820125	5.10794063964702e-06	0.00201337993546087	4.62843694952509
ENSG00000155850	-1.9423635499933	-3.84334783305593	8.27740731613866	-9.14275952744278	5.75463012367926e-06	0.00219511294233895	4.51752211616531
ENSG00000168386	-1.38758199587886	-2.61639796217646	3.88620930515657	-9.02170054772616	6.44354299315653e-06	0.00238109049668987	4.4119540691821
ENSG00000171466	-1.08475629353175	-2.12101716081241	6.00250928812429	-8.9140137152067	7.13280286656962e-06	0.00255592102718745	4.31678037297342
ENSG00000064115	-0.787776200269182	-1.72641128483534	4.36708191660321	-8.65220172653453	9.17037850774438e-06	0.00318940370159051	4.0802998726784
ENSG00000078401	-1.07258920877086	-2.10320460922045	4.19582531676286	-8.59298827171431	9.71481759909599e-06	0.00325092678937382	4.0257949002737
ENSG00000119969	-1.65759180623385	-3.15489459641963	5.44720963383933	-8.57397013508372	9.89711326997528e-06	0.00325092678937382	4.00820786239362
ENSG00000050405	-0.828252231875299	-1.77553307062156	9.78982483155262	-8.53543355758876	1.02780918269158e-05	0.00328482259062917	3.97244946555968
ENSG00000115963	-0.876297676867667	-1.83565848409026	11.3227050450438	-8.16686920948887	1.48534908807313e-05	0.0046221718332802	3.62205934939567
ENSG00000171522	-0.567279251614937	-1.48172657692005	6.1518645569596	-8.13466970218659	1.53485042045453e-05	0.00462417247899445	3.59071061984877
ENSG00000140416	-0.658650729345602	-1.57860555309438	10.6588474703394	-8.10863861056561	1.57618839857915e-05	0.00462417247899445	3.56527903318499
ENSG00000144560	-0.439905585254827	-1.35651554966912	5.96662005186954	-8.07307593748187	1.63464306977822e-05	0.00462417247899445	3.53040724363372
ENSG00000164114	-1.083705295205	-2.11947256986004	4.40112892699514	-8.06845425615759	1.64241221241241e-05	0.00462417247899445	3.52586445133686
ENSG00000109906	-1.9033679846416	-3.74085483988197	6.77734185486185	-8.00400982362365	1.75505692570515e-05	0.00473386837449957	3.4622576217286
ENSG00000166483	-0.460873456984973	-1.37637487041765	8.16657603724307	-8.00049475878901	1.76143939516263e-05	0.00473386837449957	3.45877411217347
ENSG00000169871	-1.01473368768556	-2.02052988160166	4.37863611270312	-7.8944881585502	1.96636073025063e-05	0.00511522615617093	3.3530268821012
ENSG00000135720	-1.17081985787858	-2.25139603414791	6.63732814858766	-7.88311203115613	1.98985541804535e-05	0.00511522615617093	3.34159852652068
ENSG00000170385	0.645216696004258	1.56397418101677	10.192269627013	7.76076341083669	2.26287295434998e-05	0.00569329206067841	3.21769654315019
ENSG00000142871	-0.355390563953437	-1.27933187295538	13.4716955054873	-7.73847242829012	2.31688978975023e-05	0.00570775453412425	3.19492575065559
ENSG00000114120	-1.03165607955313	-2.04436965098008	6.94825040980977	-7.7012495260093	2.4102566494376e-05	0.0058165887509387	3.15676530469583
ENSG00000114439	-1.18971802438824	-2.28108154940617	6.43050637458947	-7.54965660002148	2.83524708839849e-05	0.00670535936406243	2.99957603342665
ENSG00000136628	-0.74727334155944	-1.67861728487314	7.60856077720181	-7.4586312605547	3.12931505791602e-05	0.00725571579605038	2.90380127309481
ENSG00000091039	-0.697971410869147	-1.62222216410988	9.71747201668731	-7.37361381755436	3.43423495035875e-05	0.00780958236307542	2.81339291068884
ENSG00000164442	-0.956341143206034	-1.9403825940649	9.2325523462576	-7.3070431245217	3.6956322406064e-05	0.0081611383907861	2.74195030401886
ENSG00000125686	-0.810537496570943	-1.75386474819956	8.2019777594609	-7.29943485099343	3.72686235181776e-05	0.0081611383907861	2.73374858533782
ENSG00000116747	-0.650600907611908	-1.56982191781106	6.02289220269403	-7.22622805530613	4.04250607481841e-05	0.00869138806085959	2.65444514253388
ENSG00000118523	-0.344263626674335	-1.26950284372896	13.8048421241451	-7.19009253968515	4.20895776775832e-05	0.00888766528638252	2.61504085037971
ENSG00000107984	-0.753851285943405	-1.6862883877046	10.9007116751644	-7.11359321448218	4.58652649239807e-05	0.0095150308372995	2.53105132293813
ENSG00000124766	-0.445888330691638	-1.36215259549986	5.45772206894269	-7.09099897928834	4.70498791230288e-05	0.0095924969074106	2.50609585106081
ENSG00000279519	-0.991774940934185	-1.98863008872939	4.40465563579207	-7.01917379367177	5.10425583066195e-05	0.0102301398639962	2.42631001250534
ENSG00000104427	-0.6754612374905	-1.59710729503275	6.25262077625375	-6.99082815879376	5.27185819334353e-05	0.0103899538560479	2.39463148398835
ENSG00000162772	-1.19757267328943	-2.2935346021834	8.59560253049535	-6.95812266518216	5.47272293200968e-05	0.0106090079788548	2.35794525287322
ENSG00000130164	-0.793738330102343	-1.73356067264275	7.76253774262213	-6.9297606902143	5.65366761081312e-05	0.0107830031448169	2.3260135037806
ENSG00000164134	-2.00601139687691	-4.01670190362319	5.17270661688403	-6.869690132204	6.05879145881056e-05	0.0113722553968944	2.25801941240194
ENSG00000125482	-0.990439575666941	-1.98679025504303	5.52657885927303	-6.84921428833689	6.20401868625872e-05	0.0114628939007827	2.23472961523758
ENSG00000102554	-0.461926677376293	-1.37738004150888	7.41921326612871	-6.82296349265201	6.39577359932888e-05	0.0116353881249329	2.20478674786245
ENSG00000137331	-0.463849856908507	-1.37921737746672	11.0082525740538	-6.7975611490483	6.58748514303434e-05	0.0118025775479365	2.17572104314036
ENSG00000145632	-0.557871233540835	-1.47209546573657	10.8776570464588	-6.75410970663154	6.93006700834222e-05	0.0122310511005443	2.12579592750884
ENSG00000108055	-0.869501540097101	-1.8270315408968	4.81240946463716	-6.72905959283309	7.13634046367816e-05	0.0124098861739697	2.09689431019789
ENSG00000127528	-0.809639966405102	-1.75277397231081	10.736639792873	-6.6905561232396	7.46653075980929e-05	0.0127959023528616	2.05229992893902
ENSG00000119729	-0.462114262468246	-1.37755914572196	9.99255690619694	-6.67310600780475	7.62161550143173e-05	0.0128750861863472	2.03202094758575
ENSG00000169155	-0.925650375679407	-1.89954037323953	3.6406719811093	-6.64145898175622	7.91188420433916e-05	0.0130425780125112	1.99513435183886
ENSG00000168807	-1.08470641478892	-2.12094383149631	4.7121309045912	-6.63831633517	7.94135828245925e-05	0.0130425780125112	1.99146369981024
ENSG00000058056	-1.05671537626224	-2.08019009988084	4.81963583092663	-6.62515453433292	8.0661027424325e-05	0.0130659814971595	1.97607540502315
ENSG00000109670	-0.747596006352721	-1.67899275665156	5.48453796389809	-6.59056911585364	8.40416387303763e-05	0.01342962672955	1.935522676569
ENSG00000177311	-1.3535143594055	-2.55533840255514	5.11967428610633	-6.57855724189419	8.52515409974774e-05	0.0134413262972689	1.92139864438889
ENSG00000169925	-0.348280915708211	-1.27304279285702	9.02220539280895	-6.52327648854598	9.10690688896465e-05	0.0141696281528957	1.85613288302756
ENSG00000137807	-0.4696663251383	-1.38478914901795	10.6718729809894	-6.47739567374296	9.62253886828247e-05	0.0144077992091122	1.80163358889642
ENSG00000157985	-0.35338689841137	-1.27755632517542	7.82728672962644	-6.47408156820442	9.66099388204279e-05	0.0144077992091122	1.7976852643492
ENSG00000127334	-0.470965893574595	-1.38603711827475	5.29474795783184	-6.466562552107	9.74886071580534e-05	0.0144077992091122	1.78872148984441
ENSG00000136231	-0.575772265687334	-1.49047509167236	8.75841246694959	-6.45632824989069	9.86985587130052e-05	0.0144077992091122	1.77650764168383
ENSG00000170759	-0.548484938712084	-1.46254897807895	9.24461117500227	-6.45460228815363	9.89042132102683e-05	0.0144077992091122	1.77444635586576
ENSG00000168209	0.726481488739228	1.65459885480978	10.8499730392076	6.44414877348242	0.000100159774759032	0.0144077992091122	1.76195274707465
ENSG00000111961	-0.739638088322151	-1.66975691433492	4.57025526747438	-6.43617823184693	0.000101128738634783	0.0144077992091122	1.75241611300386
ENSG00000175592	-0.88069557417748	-1.84126282504698	8.81474674788871	-6.40943656067478	0.000104454768585937	0.0146159716663868	1.72035317227272
ENSG00000137802	-0.405239185012737	-1.32430844984654	4.55587855094306	-6.39970532641614	0.000105694423537355	0.0146159716663868	1.70865991029239
ENSG00000213626	-0.47199767984879	-1.38702873850128	6.90559802623447	-6.39501222553203	0.00010629797575554	0.0146159716663868	1.70301568347761
ENSG00000157259	-0.82315239561242	-1.769267753126	5.63790320783688	-6.34229165497895	0.000113341248892415	0.0152312356715004	1.63939114813977
ENSG00000128881	-1.01210786488819	-2.01685569687561	3.4589893582899	-6.33348501343379	0.000114566397760697	0.0152312356715004	1.62872371273056
ENSG00000204256	-0.872314857928311	-1.83059780761071	7.29933168336453	-6.33298216765528	0.000114636784335183	0.0152312356715004	1.62811427777533
ENSG00000113916	-0.891232627863491	-1.85476014020399	5.49370809846213	-6.30262594080381	0.00011897412821135	0.0156318785122134	1.59125512079252
ENSG00000169083	-0.394996730218829	-1.31493977997011	2.91473188006945	-6.25336059801862	0.000126396939881403	0.0164246572977757	1.53114955118864
ENSG00000154556	-0.729143571350765	-1.65765476406713	7.26467195206044	-6.20371626041203	0.000134387813623237	0.0171271898446054	1.47022140362344
ENSG00000160712	-0.840201232864651	-1.79029984261121	3.06452978108421	-6.20184165794555	0.000134700097720786	0.0171271898446054	1.4679136108433
ENSG00000173334	-0.421465508350435	-1.33928732948563	11.5266480995254	-6.1819462768168	0.000138063333796215	0.0173680736397898	1.44338879037515
ENSG00000069702	-0.407871619662172	-1.32672707458614	8.67594256016896	-6.15052101737019	0.000143562575306905	0.0178697626632016	1.40453210032375
ENSG00000075420	-1.0452507730365	-2.06372504952921	5.21561534493525	-6.12436755226026	0.00014832046504292	0.0181091615285415	1.37208240337428
ENSG00000072518	-0.514246157239265	-1.42824765107591	3.12332941663964	-6.12313579022821	0.000148548724589304	0.0181091615285415	1.37055160349194
ENSG00000118515	-0.769506259429177	-1.70468628058157	9.32984634446746	-6.0771981169177	0.000157339399567489	0.0189417404997406	1.31330052100729
ENSG00000188042	-0.472455637921796	-1.38746909617745	4.79186291482276	-6.06598007084795	0.000159570690467469	0.0189417404997406	1.29927200341838
ENSG00000198855	-0.568575317559484	-1.48305830550845	3.6355384657508	-6.06292709140636	0.000160183852006263	0.0189417404997406	1.295450908993
ENSG00000198900	-0.887992144737709	-1.85059877981012	6.55265473672978	-6.04251319128253	0.000164349966052244	0.0192419638472058	1.26986522218136
ENSG00000104859	0.361666844057892	1.28490958404502	6.84184990619774	6.01982053442953	0.000169119348234301	0.0196062381653982	1.2413503786354
ENSG00000138376	-1.39061532235449	-2.62190483516717	8.76927211417593	-6.00337890630029	0.000172668524672017	0.0198111385191663	1.22064222207898
ENSG00000279324	0.297123037671799	1.22869176276165	2.3477303900329	5.98902267494539	0.000175833549899523	0.0198111385191663	1.20252748068847
ENSG00000176046	0.490525854511477	1.4049568815779	9.05813669430821	5.98866654474267	0.000175912857886889	0.0198111385191663	1.2020777214424
ENSG00000101972	-1.01140426604852	-2.01587232110406	8.2920593446425	-5.97031456511882	0.000180052626332602	0.0200860594941794	1.17887511141924
ENSG00000163558	-1.07121805159628	-2.1012066442806	8.6235047973082	-5.88716796511103	0.000200176117581965	0.02187265076849	1.0731168867765
ENSG00000107372	-0.340361687402369	-1.26607396222426	10.8687068010303	-5.88525558813969	0.000200666692736857	0.02187265076849	1.07067216965747
ENSG00000170776	-0.470756504710665	-1.38583596718639	3.78743690438412	-5.88156610229174	0.000201616823151409	0.02187265076849	1.06595409506421
ENSG00000064393	-0.454511966683096	-1.37031917647842	3.81942068849864	-5.86851284415136	0.000205017621284063	0.0220393942880368	1.0492452010684
ENSG00000141905	-0.629857988465351	-1.54741266664224	4.13031055869096	-5.84069690163397	0.000212473436685036	0.0226351206198247	1.01355318902129
ENSG00000005810	-0.649509802240527	-1.56863511565718	7.63112722202737	-5.82439212933314	0.000216979751611158	0.0227297857650766	0.992577198595733
ENSG00000140743	-0.356216565541231	-1.2800645522096	9.60544013085601	-5.82358173316985	0.000217206409425257	0.0227297857650766	0.991533576447811
ENSG00000069275	-0.775365387038471	-1.71162349421436	11.5749938483563	-5.80823376777102	0.000221547751683232	0.0229366133181247	0.971749750547915
ENSG00000163659	-0.332948448486505	-1.25958497066275	11.8970355272229	-5.80295611758768	0.000223062201402481	0.0229366133181247	0.964938487816276
ENSG00000148677	-1.61581765840817	-3.06485253057141	4.4538338479336	-5.77371457114145	0.000231658630837924	0.0236152009453315	0.927122993417695
ENSG00000130844	-0.64342469901329	-1.56203274705815	5.25132498466421	-5.76150031335045	0.000235354852573409	0.0237280075838921	0.911288838014674
ENSG00000104765	-0.444420364636734	-1.36076728762103	10.8370486418089	-5.75567030214962	0.00023714153831755	0.0237280075838921	0.903722991724775
ENSG00000101384	-0.459444177522879	-1.37501196964178	7.35863957470846	-5.75034933316784	0.000238785023465807	0.0237280075838921	0.896813228016415
ENSG00000128422	-0.68434684902884	-1.60697429169933	11.2457097066195	-5.72955202855888	0.000245327770778628	0.024175007412144	0.869764602221194
ENSG00000138166	-0.77981171791134	-1.7169067895577	11.9465579325086	-5.70114954874342	0.000254577960599659	0.0248792097858758	0.832718126510188
ENSG00000133226	-0.797815862053971	-1.73846721728061	9.3085104558131	-5.67173392835037	0.000264556795983642	0.0256424927254637	0.794220138975902
ENSG00000054598	-0.351720908540789	-1.27608188504843	5.30448731670355	-5.65530551350452	0.000270313160007434	0.0259324511935223	0.772661629838701
ENSG00000119986	0.460510583987096	1.37602872209475	8.73248314016131	5.65074678669135	0.000271934371923617	0.0259324511935223	0.766672020741478
ENSG00000139218	-0.849307014999928	-1.8016353187572	4.36475390972132	-5.60271910282062	0.000289667095671687	0.0274025072505416	0.703375797699732
ENSG00000140443	-0.517587059500838	-1.43155892952781	4.00472774429907	-5.58281590075028	0.000297378233770672	0.0279087112249063	0.677041322482808
ENSG00000115009	-0.647207313043546	-1.56613362732141	5.49763577816437	-5.57159277577704	0.00030182390877557	0.0281028954430797	0.662164840549843
ENSG00000119138	-0.29052001234008	-1.22308105180646	9.01016810422414	-5.56038578602677	0.000306334857031636	0.028300075659368	0.647290409940439
ENSG00000211650	-0.493642195421626	-1.40799498503124	2.06028881318036	-5.55181125651354	0.000309835332733561	0.0284015721672431	0.635896848542441
ENSG00000102753	-1.07124508902207	-2.10124602318567	5.37117825269482	-5.53167060542341	0.00031822851568701	0.0289209096308376	0.609090065097454
ENSG00000087299	-0.467384885312854	-1.38260101062831	3.79476554835255	-5.52657112552266	0.000320392318109067	0.0289209096308376	0.602292850397905
ENSG00000053501	0.427012154603573	1.34444632096998	5.9550520043357	5.50431904884469	0.000330021785003273	0.0295644515732099	0.572585636207363
ENSG00000174574	-0.46940522644636	-1.38453855280114	7.66157082410464	-5.44724665591392	0.000356176218088439	0.0316675472097428	0.49604298532928
ENSG00000118689	-2.06273611295934	-4.17777881335426	6.8214991105092	-5.41887759899625	0.000370001018864272	0.0326512093139554	0.457808642112253
ENSG00000138061	-0.520804484911768	-1.43475508237161	11.9381576673314	-5.4005274158373	0.000379250813681899	0.0332195620132478	0.433010955935057
ENSG00000159176	-0.366601072616266	-1.28931168683489	10.3930345608847	-5.3680229824192	0.000396252748971136	0.0344535937984094	0.38895796300679
ENSG00000107679	-0.809212498826755	-1.75225470591434	3.50157635887899	-5.34601122027998	0.00040823172409421	0.0352360593971827	0.359032760828119
ENSG00000181027	-0.349995935122068	-1.27455703617496	3.77279785453024	-5.33614605403816	0.000413726503204192	0.0354515644955766	0.345596634639907
ENSG00000153006	-1.24726252893603	-2.37390553843138	5.35489918317696	-5.32558440258855	0.000419697630734661	0.0357044926865998	0.331195211992474
ENSG00000100784	-0.533864737666468	-1.44780242483101	5.31327966350608	-5.29950594666	0.000434842498847095	0.036728661063335	0.295561753224572
ENSG00000064419	-0.521014713837411	-1.43496416952345	7.59799728791806	-5.28830116306075	0.000441529398248575	0.0367614382471486	0.280219252144342
ENSG00000073712	-0.495860137269075	-1.41016124513032	9.20088437335853	-5.28625278627418	0.00044276377368372	0.0367614382471486	0.277412345829051
ENSG00000166923	-0.983317151108175	-1.97700586517142	3.64669517009654	-5.28282739935996	0.000444836259353838	0.0367614382471486	0.272717060086761
ENSG00000116005	-1.00430028362337	-2.00597035252072	3.99039566628826	-5.27396888717138	0.000450244565291669	0.0367614382471486	0.26056599155761
ENSG00000115762	-0.473473474766658	-1.38844831590963	7.56908937571016	-5.27310703913268	0.000450774507047488	0.0367614382471486	0.259383160688714
ENSG00000114857	-0.582827139054777	-1.4977814623781	6.39071951569652	-5.23674558446152	0.000473756034639477	0.0383709939014508	0.209374588945374
ENSG00000103037	-0.552824887870723	-1.46695527656098	4.72403233181895	-5.20240778512842	0.000496619152450194	0.0399491256987996	0.161961186467588
ENSG00000117525	-0.842446587631603	-1.79308836546	11.602994712849	-5.18267145620611	0.000510295062730725	0.0407718859242623	0.134626760929001
ENSG00000065526	-0.429154102160698	-1.3464438826431	5.39961370908607	-5.1733150749055	0.000516919410480699	0.0407787550108515	0.12164728498286
ENSG00000092969	-0.563462074565927	-1.47781130959557	2.71879054578497	-5.17281217199129	0.000517278076247588	0.0407787550108515	0.120949257926491
ENSG00000138398	-0.786797831420328	-1.72524090968361	8.59523722146615	-5.14140557354333	0.000540215886075684	0.0423049857804302	0.0772794758618183
