ENSG_ID	logFC	Fold Change	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000132680	-1.6127155824317	-3.05826957917103	6.22276566695629	-15.8905903408528	5.38111863644279e-08	0.00063631727875936	8.12758852727512
ENSG00000107104	-1.26682319010096	-2.40631112778582	7.69810851423348	-14.0959701831017	1.5559968505389e-07	0.000919983137881126	7.38582694008914
ENSG00000138640	-2.00545463584959	-4.01515208779336	6.07660069050714	-12.0084867591938	6.3333764757813e-07	0.0024964058942038	6.31428652976766
ENSG00000134215	-0.689291556924296	-1.61249150146702	5.88895888552033	-11.5674862391356	8.76061937343284e-07	0.00258985810227108	6.05304968144719
ENSG00000179041	0.580350677169889	1.49521264713861	9.2974324272367	11.2199075818713	1.14017742432776e-06	0.00269651960853514	5.83737798856858
ENSG00000075292	-0.532820308414765	-1.44675467742404	7.06741399468437	-10.1977592248702	2.58454950141336e-06	0.00419616377633119	5.14867420446053
ENSG00000148584	-0.514152890220263	-1.42815532103296	10.0886601652631	-10.1524625435596	2.68431570161603e-06	0.00419616377633119	5.1161415136326
ENSG00000171843	-0.637910947824637	-1.55607429949291	5.93819005427461	-10.0296338793395	2.97682402215195e-06	0.00419616377633119	5.02701439564515
ENSG00000118507	-0.571672193282538	-1.48624524394141	9.41061611050998	-9.74854690327781	3.78729210411322e-06	0.00419616377633119	4.81793848728789
ENSG00000119950	-1.07071462812331	-2.10047356335877	8.46491370859032	-9.57236174422635	4.41750856201062e-06	0.00419616377633119	4.68315773537342
ENSG00000149573	-0.537664357430886	-1.45162052153621	8.34002454321015	-9.56634445453025	4.44097795750275e-06	0.00419616377633119	4.67850259749262
ENSG00000155926	-0.758052418982197	-1.69120602203622	4.07212837656347	-9.49070475763769	4.74798445232358e-06	0.00419616377633119	4.61968937277201
ENSG00000115548	-0.637537659036363	-1.55567172657761	8.93325062275829	-9.46089359642948	4.87532793748275e-06	0.00419616377633119	4.59635823819416
ENSG00000155906	-0.489570303047298	-1.40402663362646	8.79637128569104	-9.43973786106044	4.96797402694602e-06	0.00419616377633119	4.57974877652717
ENSG00000100906	-0.906968448353838	-1.87510118412557	7.90975499261693	-9.27058326116816	5.78229255592723e-06	0.00455837396492263	4.44536551795948
ENSG00000143457	-0.785333448669784	-1.72349062206578	5.99716196904729	-9.14247209388408	6.49665770898228e-06	0.00480143608804472	4.34169136677089
ENSG00000163516	-0.642961607860816	-1.56153143011963	4.08897724194638	-8.85271571760505	8.49746113491386e-06	0.00574772877544218	4.10099789585634
ENSG00000132170	-1.0263839614581	-2.03691243494311	8.45149385977412	-8.82166466552667	8.74918545099021e-06	0.00574772877544218	4.07468259022984
ENSG00000278828	-0.627020162992462	-1.5443718500523	5.8783302107686	-8.68951551748788	9.91589367173597e-06	0.0061713390878041	3.96153303456273
ENSG00000064651	0.556491550351459	1.47068833917097	7.69606085812376	8.5819836026664	1.09916197526174e-05	0.00649879517873503	3.86806276261919
ENSG00000101871	-0.763105552455778	-1.69713996737805	8.70918219948075	-8.39336082130779	1.32012530633473e-05	0.00714795450256344	3.70101088561073
ENSG00000112079	-0.503099325878589	-1.41725496754376	8.37976179619487	-8.36774767176716	1.3537139047858e-05	0.00714795450256344	3.67801812199938
ENSG00000110104	0.563476712813559	1.47782630422509	5.44314229691017	8.34062981401085	1.39029981868041e-05	0.00714795450256344	3.65359320155694
ENSG00000168209	1.20766196254921	2.30963033689659	9.59255806768805	8.26247597461742	1.5019432773598e-05	0.00730991324608017	3.58272919710375
ENSG00000101019	-0.444374978154381	-1.36072447921921	5.95743311297576	-8.23373816205291	1.54543620424528e-05	0.00730991324608017	3.55649484671254
ENSG00000157450	0.763690228347287	1.69782790064927	7.82900442203434	8.12394743944081	1.72476249654089e-05	0.00784435250830617	3.45538261516897
ENSG00000013441	0.671106277548728	1.59229349110289	7.95314135206103	7.8975515845598	2.17094289305311e-05	0.00929160549993594	3.24237206303551
ENSG00000055917	-0.354411275632257	-1.2784637687363	9.45045634720908	-7.87365331068888	2.22497047516872e-05	0.00929160549993594	3.21952620919731
ENSG00000136997	0.498264741619455	1.41251358377765	9.50453738746141	7.85050765592542	2.27870240590395e-05	0.00929160549993594	3.19733335786799
ENSG00000118503	-0.648001706367011	-1.5669962272835	4.34309653621699	-7.80929043418002	2.37793773456918e-05	0.00937303790376019	3.15765024531227
ENSG00000007944	-0.483763627859648	-1.39838695129574	7.27535428119718	-7.58070039499893	3.02164255684946e-05	0.0115261042692725	2.93373588002472
ENSG00000112282	-0.465028177510746	-1.38034431286192	6.75974795245518	-7.52811071745733	3.19531326310227e-05	0.0116119455655245	2.88128929977174
ENSG00000103257	0.460404906677381	1.37592793177966	6.79441069725602	7.51492678591851	3.24054294851847e-05	0.0116119455655245	2.86808581451697
ENSG00000082898	-0.329439323855937	-1.25652495495953	10.5231162028075	-7.27923738163625	4.17938726744365e-05	0.0126867842599289	2.62824625862929
ENSG00000064999	-0.381641523419118	-1.30282338745359	8.76063679101932	-7.27155275375225	4.214630151049e-05	0.0126867842599289	2.62030374150654
ENSG00000117586	-0.904101606698493	-1.87137878922927	5.24918816615242	-7.25587362346914	4.28754808844262e-05	0.0126867842599289	2.60407414921438
ENSG00000167491	0.739852043613613	1.67000456183439	7.7769872599994	7.24538883782403	4.33707725635558e-05	0.0126867842599289	2.59320305182399
ENSG00000111653	-0.445114927825912	-1.36142256568602	5.39967595876979	-7.22592853149244	4.43067035540965e-05	0.0126867842599289	2.57298696504756
ENSG00000198825	-0.486679368978535	-1.40121600193965	8.23662626846844	-7.22058603684042	4.45674901185833e-05	0.0126867842599289	2.56742815528557
ENSG00000105856	-0.48229926859116	-1.39696828557555	3.8891711201465	-7.19863433553968	4.56567623664286e-05	0.0126867842599289	2.54454763942122
ENSG00000106078	-0.372347763519886	-1.2944576475812	7.70307360155059	-7.19141739129114	4.60211996728357e-05	0.0126867842599289	2.53701125877886
ENSG00000166387	-0.659026500237866	-1.57901677740729	6.68621413132034	-7.18776421331403	4.62068856876302e-05	0.0126867842599289	2.5331937249387
ENSG00000183718	-0.792421567726877	-1.73197915610216	4.38031085851073	-7.18714355484249	4.623851412236e-05	0.0126867842599289	2.53254496544874
ENSG00000121417	-0.501507162214627	-1.4156917423895	4.00314629143351	-7.16836666150699	4.72066391067122e-05	0.0126867842599289	2.51289350293254
ENSG00000139636	-0.597931436030004	-1.51354486015813	6.16048453654632	-7.08093892824458	5.2015306046962e-05	0.0128212380862847	2.42076814112976
ENSG00000124253	-1.10716841625445	-2.15422421592325	10.0204248072909	-7.07529697930262	5.23434906545348e-05	0.0128212380862847	2.41478749741845
ENSG00000101670	0.59596829539502	1.51148671158343	6.30558029515225	7.07495358385942	5.23635383347885e-05	0.0128212380862847	2.41442334774206
ENSG00000134107	1.05852811545303	2.08280549123257	6.64316304219262	7.0559566637514	5.34857545812852e-05	0.0128212380862847	2.3942532904768
ENSG00000282988	-0.642851595618737	-1.56141236058713	3.02937307039582	-7.0034992205622	5.67232094156398e-05	0.0128212380862847	2.3383006007663
ENSG00000143622	-0.783410355993272	-1.7211947632499	6.29716946495949	-6.9914039792926	5.74996291765727e-05	0.0128212380862847	2.32534598332664
ENSG00000148840	0.434853984421526	1.35177401266927	6.54333532482725	6.97315106871196	5.86933603762831e-05	0.0128212380862847	2.3057581229934
ENSG00000002016	-0.433547332709889	-1.35055026257026	2.83872477048941	-6.96824651988055	5.90187046803007e-05	0.0128212380862847	2.30048705735429
ENSG00000040341	-0.461437275665644	-1.3769128756789	5.82276290308332	-6.9665538488076	5.91314445766262e-05	0.0128212380862847	2.29866712370665
ENSG00000104299	-0.362608104252963	-1.28574817351401	5.28059325001577	-6.96226991086956	5.94178261077971e-05	0.0128212380862847	2.2940593355083
ENSG00000155324	-0.981613124806423	-1.97467212094596	5.84577877151301	-6.95905605891855	5.96336655176031e-05	0.0128212380862847	2.29060086648153
ENSG00000196387	0.392284258964676	1.31246982937872	8.24163982155538	6.90427675497967	6.34472200861415e-05	0.0133975603128326	2.23143251904641
ENSG00000013392	-0.34378911770956	-1.26908536712479	5.51338929527408	-6.86197076398802	6.65744497581689e-05	0.0137831588489785	2.18545177059648
ENSG00000170871	0.410562003282517	1.32920350579889	7.96276071616223	6.84846430128904	6.7607925910539e-05	0.0137831588489785	2.17071955369133
ENSG00000186376	-0.38030717071206	-1.30161895950804	3.61502546363263	-6.83354226992681	6.87700948913095e-05	0.0137831588489785	2.15441363562375
ENSG00000087338	-0.53603054563815	-1.44997753238145	8.45848428297517	-6.79231947431609	7.20953531301958e-05	0.0140458058815209	2.10920548340563
ENSG00000101773	0.395514472192438	1.31541175892055	7.2994578953087	6.78797161653378	7.24561656467464e-05	0.0140458058815209	2.10442335287818
ENSG00000123505	0.391635532920549	1.311879793414	9.27690862698764	6.76796644947298	7.41418713539738e-05	0.014089202845507	2.08238569129515
ENSG00000088448	-0.374885050047162	-1.29673623017649	7.58606042173468	-6.757243474746	7.50629834475215e-05	0.014089202845507	2.0705500222335
ENSG00000114796	-0.781467403113227	-1.71887830042617	3.72322284105228	-6.71656878637678	7.86720204492765e-05	0.0145358850283234	2.02550665547003
ENSG00000114315	0.523376390694141	1.43731511473523	9.41538669460579	6.68671603081628	8.14410483072918e-05	0.0148147758167509	1.9922980507207
ENSG00000115392	-0.576348074172746	-1.49107008886274	8.36405755133926	-6.67364098761756	8.26871208376793e-05	0.0148147758167509	1.97771321132704
ENSG00000023287	-0.455854376418268	-1.37159483477481	9.31572189146544	-6.66020573793954	8.39891877121603e-05	0.0148234648462134	1.96270114212544
ENSG00000165732	0.305973925514802	1.23625291735646	11.0058533581654	6.64383311155097	8.56062007410963e-05	0.0148866665259333	1.94437205087507
ENSG00000108848	-0.421023567111606	-1.33887712799629	9.4610633793772	-6.58302303286607	9.19154911481865e-05	0.015502400575379	1.87595857917754
ENSG00000166801	-0.38559894192625	-1.30640203373842	7.74857091959693	-6.58084596036283	9.21505652740728e-05	0.015502400575379	1.8734994255616
ENSG00000072121	-0.530708778131841	-1.44463875426358	6.33329516606818	-6.57101935339693	9.32197898185271e-05	0.015502400575379	1.86239108091
ENSG00000106261	-0.611193161373509	-1.5275220030627	5.15906533053195	-6.56039585740147	9.43909379642524e-05	0.015502400575379	1.85036621012301
ENSG00000166783	-0.405476494779125	-1.32452630404906	6.26329043422023	-6.49491224603379	0.000101973131239801	0.0162995027439488	1.7758832848805
ENSG00000100376	-0.393477682773651	-1.31355597768228	4.62832867960101	-6.48682739809977	0.000102954317101669	0.0162995027439488	1.76664410789955
ENSG00000153922	0.488669483599503	1.40315023239111	8.33817866694098	6.47999165492204	0.000103791927516109	0.0162995027439488	1.75882494222426
ENSG00000167840	0.433491421629868	1.35049792353915	5.72901197220056	6.46440293328623	0.000105729944022504	0.0162995027439488	1.74096803649556
ENSG00000133816	0.319097080778621	1.24754951827855	5.68889599069556	6.46117380687525	0.000106136296937341	0.0162995027439488	1.73726462735796
ENSG00000104131	0.326554415781272	1.25401483539363	8.66570724326488	6.4183324541518	0.000111691320913165	0.0168519163899548	1.68798636284733
ENSG00000164941	-0.441680648580832	-1.35818560665246	8.50114616555015	-6.40700763152466	0.00011321206335606	0.0168519163899548	1.67491497632802
ENSG00000119431	-0.325357150313719	-1.25297458378058	8.78699538475763	-6.40114073997994	0.000114008736676227	0.0168519163899548	1.66813585050493
ENSG00000146278	-0.387417303009343	-1.30804965032816	9.95764473097221	-6.36743773887249	0.000118705064731144	0.0173294739561208	1.62909418114469
ENSG00000018510	-0.446455512513741	-1.36268821810682	8.09327076928544	-6.33800635517845	0.000122978499300905	0.0175352138192807	1.59486356286413
ENSG00000089163	-0.526473069051374	-1.44040355874467	2.44026100141653	-6.33731990133562	0.000123080147737869	0.0175352138192807	1.59406364230414
ENSG00000135766	-0.918283140210715	-1.88986494641063	5.58687745765027	-6.27271695685361	0.000133067812850366	0.0187324629399474	1.51846907027952
ENSG00000178096	-0.479935882870277	-1.3946816816822	6.75216845643448	-6.23216940819081	0.000139784358348904	0.0194310529062155	1.4707050437867
ENSG00000154743	-0.557121944643556	-1.47133110572358	4.3451761847882	-6.22321497549085	0.00014131674840884	0.0194310529062155	1.46012378907253
