ID	NES_1	pvalue_1	NES_2	pvalue_2	NES_3	pvalue_3	NES_4	pvalue_4	NES_5	pvalue_5	NES_6	pvalue_6
GO:0006974	1.51244364607371	0.00261780104712042	-0.962114167536234	0.580808080808081	-1.37517935982711	0.00198412698412698	-1.47629737853185	0.00152671755725191	1.04287539136565	0.286842105263158	1.54089101738658	0.0020703933747412
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-1.36368308921911	0.0571428571428571	-1.18612789354086	0.210977701543739	1.30603614565148	0.0808678500986193	1.55682167469982	0.00896860986547085	0.623669902205837	0.98960498960499	-0.88008700850898	0.671153846153846
KEGG_GLYCEROLIPID_METABOLISM	-0.785438190553348	0.786692759295499	-0.950700104730346	0.508896797153025	-1.52887640825337	0.036144578313253	-1.87095552069559	0.00538599640933573	-0.952765782295383	0.517625231910946	0.909721999230095	0.61010101010101
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.765973422887696	0.795833333333333	1.13222978191064	0.265263157894737	0.684976544604881	0.904	-1.34232276336154	0.101449275362319	1.47806815661292	0.0488798370672098	0.868712631992015	0.676409185803758
KEGG_MAPK_SIGNALING_PATHWAY	-0.819870332656924	0.916376306620209	-0.838599614452729	0.83553597650514	0.668145744760475	1	1.01198504539533	0.43455497382199	0.817575959975155	0.95	1.32929018673862	0.0229166666666667
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	-1.39547603669586	0.0253623188405797	-1.83613425063778	0.00164744645799012	-0.918110392724351	0.649402390438247	-1.01374287991013	0.431034482758621	-1.2165070148169	0.129203539823009	-0.89503204699744	0.696324951644101
MAPK Signaling Pathway%WikiPathways_20190910%WP382%Homo sapiens	-0.707428755391453	0.996422182468694	-0.776995037569047	0.928046989720999	-0.745905573325848	0.994163424124514	0.941013181910028	0.622166246851385	0.843344802206792	0.925301204819277	1.30905395826408	0.0317796610169492
mRNA Processing%WikiPathways_20190910%WP411%Homo sapiens	1.6412676027186	0.00221729490022173	1.1441517973283	0.18796992481203	-0.822383747922063	0.842629482071713	-1.2180371070045	0.111498257839721	-1.52336278631033	0.0106382978723404	1.02152857040673	0.421711899791232
Novel intracellular components of RIG-I-like receptor (RLR) pathway%WikiPathways_20190910%WP3865%Homo sapiens	-1.12534104239474	0.248554913294798	-0.904639772080485	0.601374570446735	-1.0750921485898	0.316	-0.996831058895478	0.45750452079566	1.58197580659016	0.00645161290322581	2.11789188301286	0.00201612903225806
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	-1.12273478135511	0.286561264822134	-1.23140219880266	0.190730837789661	1.22294588308165	0.183431952662722	1.9001755672806	0.00226244343891403	-0.553668682418138	0.994392523364486	-0.984728238943445	0.456521739130435
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-1.02392891973391	0.408396946564886	0.996001988853187	0.466019417475728	1.80841118205918	0.00202429149797571	1.15760383878963	0.175925925925926	1.18999059749063	0.162689804772234	0.512797997216495	0.997844827586207
REACTOME_KERATINIZATION	-0.954232755767558	0.553271028037383	0.953150052049363	0.560386473429952	1.76324770691714	0.00203252032520325	1.17098541776117	0.178654292343387	1.20407330936008	0.143167028199566	0.603478357911658	0.995859213250518
REACTOME_MRNA_SPLICING	1.18668724258918	0.118993135011442	1.0640184419854	0.291666666666667	-0.961255271740507	0.559837728194726	-1.24369045162648	0.0906040268456376	-1.39706817009492	0.0140597539543058	1.08179725567479	0.274261603375527
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	1.43368057391594	0.0113378684807256	1.08861964376074	0.201133144475921	-1.156635319169	0.13373253493014	-1.39826106315713	0.0146579804560261	-1.11552383525717	0.218085106382979	1.26794244998694	0.0530785562632696
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	-1.03521943674206	0.415057915057915	-1.24825988979084	0.230769230769231	1.38890839259753	0.117063492063492	1.53986547109051	0.0404494382022472	1.26058617983979	0.210629921259843	1.57507502787434	0.0354906054279749
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	1.96113554219209	0.00404858299595142	1.59152775778056	0.0198675496688742	-1.29165878276136	0.127272727272727	-1.43144138983994	0.0453720508166969	1.29070039066984	0.12847965738758	1.34525214412825	0.0862422997946612
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	1.82924247615469	0.00210084033613445	1.14005912353984	0.241784037558685	-1.3768143330314	0.051792828685259	-1.44199860031071	0.0282685512367491	1.15128763861954	0.203319502074689	1.41975405899546	0.0413223140495868
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	1.52335395463398	0.0222672064777328	1.26128412567056	0.116704805491991	-1.72820233222189	0.00395256916996047	-1.64552202155447	0.00915750915750916	0.934043928755432	0.587136929460581	1.08411188669974	0.308764940239044
Toll-like Receptor Signaling%WikiPathways_20190910%WP3858%Homo sapiens	-0.897716906339805	0.601518026565465	-0.625850385231258	0.924953095684803	-1.92086875773325	0.00387596899224806	-1.71270694627051	0.014519056261343	1.08540616950827	0.331967213114754	1.84861568479229	0.00208768267223382
