ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO:0006915	GO:0006915	1492	0.316107853235151	1.38768415727344	0.00223713646532438	0.058165548098434	0.0541622512657483	1587	tags=18%, list=13%, signal=18%	5743/1236/330/7185/11009/4616/4929/7124/970/7128/8744/6347/55332/6648/3708/23657/1960/6498/55179/467/2730/4171/6926/960/2539/6387/79155/9700/8013/958/27074/3055/10892/6714/3383/5292/1843/3303/8878/8767/1490/4792/64065/8877/4790/1263/64114/10787/3659/26471/9770/23136/7159/55023/54541/8870/1051/1902/5054/3672/654/5481/1111/1831/5447/301/11040/5641/8444/8805/23645/5777/7291/3486/27429/9263/3665/4853/5970/8846/51765/5366/1894/23141/64127/65264/4780/10438/5533/1728/9833/4085/27063/7078/80149/3725/3162/50515/25816/10116/3604/64112/9759/388/3981/8660/204851/7186/668/8565/80013/4599/4204/54700/51447/5359/2907/7187/10397/7042/9821/23095/8682/602/1459/23788/7088/10210/3958/9212/10285/57019/64782/1687/55081/3552/23787/16/3099/3627/3624/90865/1522/2932/1616/113523636/10758/5325/50486/29948/22938/6352/5770/23239/329/9531/3654/2152/4335/22809/8061/10771/2316/7965/7490/8738/1540/8737/3663/51569/51118/6279/10105/51083/597/8462/23411/56259/5728/1019/1649/7349/79960/673/81566/9518/3593/10687/5977/79577/3313/10049/836/64342/8837/8893/3357/1234/331/10015/840/6446/3429/10913/5737/5036/10884/1437/1268/6421/23601/5025/9040/9240/10553/6810/6477/7538/5663/57602/8439/22943/6788/7432/9370/10497/6750/6491/2065/3066/369/1386/7917/9748/148022/79658/638/5514/4605/8241/57099/3685/4487/11235/7133/596/79228/8739/728/7832/79094/55795/3005/332/29124/3837/6093/2561/26586/151449/10514/7429/5894/23564/3620/10550/8567/10449/1965/1613/3836/3553/1910/2810
Electron Transport Chain (OXPHOS system in mitochondria)%WikiPathways_20190910%WP111%Homo sapiens	Electron Transport Chain (OXPHOS system in mitochondria)%WikiPathways_20190910%WP111%Homo sapiens	66	-0.481163886182977	-1.54638324526303	0.0173076923076923	0.225	0.209514170040486	3202	tags=59%, list=27%, signal=43%	4711/1347/513/517/518/4709/6390/4722/4720/29796/93974/4728/4706/1353/4725/4707/4696/4698/509/292/4697/27109/9167/521/4712/4717/293/4695/1340/4702/374291/1329/27089/6834/4708/1350/4713/7351
Nonalcoholic fatty liver disease%WikiPathways_20190910%WP4396%Homo sapiens	Nonalcoholic fatty liver disease%WikiPathways_20190910%WP4396%Homo sapiens	120	0.394143045635653	1.37754092249532	0.0460251046025105	0.398884239888424	0.371430668722014	1296	tags=18%, list=11%, signal=16%	7124/6347/3576/10062/51422/4790/7412/4092/5970/3725/8660/7186/3667/3552/2932/10000/1649/836/840/1537/9370/1349
Oxidative phosphorylation%WikiPathways_20190910%WP623%Homo sapiens	Oxidative phosphorylation%WikiPathways_20190910%WP623%Homo sapiens	40	-0.456700143650735	-1.30539986237403	0.1015625	0.457556935817805	0.426065162907268	3509	tags=52%, list=30%, signal=37%	517/518/4722/4720/4728/4706/4725/4707/4696/4698/4697/27109/521/4712/4717/4695/4702/374291/4708/4713
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	REACTOME_MITOTIC_SPINDLE_CHECKPOINT	84	0.374585280768453	1.24392007690314	0.106212424849699	0.457556935817805	0.426065162907268	2799	tags=37%, list=24%, signal=28%	79682/4085/51143/991/55839/25909/9212/5905/10403/57122/55166/8697/7321/4928/332/79902/7324/9735/11004/11065/5518/5525/80776/5526/80152/55143/5048/79003/79172/9184/11130
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	78	-0.382673713462796	-1.25339742545465	0.110687022900763	0.457556935817805	0.426065162907268	2654	tags=40%, list=22%, signal=31%	4706/1353/4725/4707/4696/4698/54539/509/4697/27109/9167/521/4712/4717/4695/1340/4702/374291/1329/10131/27089/6834/4708/1350/80224/51241/25915/4713/2109/7351
REACTOME_COMPLEX_I_BIOGENESIS	REACTOME_COMPLEX_I_BIOGENESIS	35	-0.459646658994936	-1.28693683322559	0.134724857685009	0.457556935817805	0.426065162907268	3202	tags=54%, list=27%, signal=40%	4722/4720/4728/4706/4725/4707/4696/4698/54539/4712/4717/4695/4702/374291/4708/80224/25915/4713
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	146	0.334018244879292	1.19959221720302	0.140786749482402	0.457556935817805	0.426065162907268	1832	tags=18%, list=16%, signal=15%	5743/54/2643/10560/6385/10797/4363/2239/29967/55739/10135/29914/55229/51805/8566/1528/8884/79668/23590/56965/79646/27231/65220/51293/6472/440387
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	20	-0.515531020493076	-1.27999019360342	0.166986564299424	0.482405630198337	0.449203623261609	3356	tags=55%, list=28%, signal=39%	31/4548/3141/25974/5096/5826/55788/4594/5091/5095
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE	129	-0.313518935366883	-1.10593925077086	0.254716981132075	0.559273422562141	0.520780919794707	2336	tags=32%, list=20%, signal=26%	4696/351/5595/6868/4698/841/11261/509/4697/3028/9167/4712/4717/4695/1340/9451/4702/374291/823/1329/7132/5331/27089/801/3416/4708/8851/5330/23385/1350/8772/23621/102/4713/2776/5664/808/1020/4023/5530
