ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
miRNAs involvement in the immune response in sepsis WikiPathways 20190910 WP4329 Homo sapiens	miRNAs involvement in the immune response in sepsis WikiPathways 20190910 WP4329 Homo sapiens	34	-0.538468735614424	-1.82646081046542	0.00191938579654511	0.196848739495798	0.187748783724016	3203	tags=53%, list=27%, signal=39%	23118/3383/4791/7189/3569/3002/3654/5971/1432/5966/3659/3934/3665/7187/51135/3576/4790
KEGG NEUROACTIVE LIGAND RECEPTOR INTERACTION	KEGG NEUROACTIVE LIGAND RECEPTOR INTERACTION	229	0.379475822049328	1.75968012364266	0.00192678227360308	0.196848739495798	0.187748783724016	3533	tags=46%, list=30%, signal=33%	9038/2859/2742/1511/3061/7433/5739/7201/57105/2916/2689/5644/7253/5027/553/2149/64106/1816/2557/2912/2492/1144/147/8698/1141/8484/1136/5031/728/3363/3274/5617/4161/2914/1132/23620/2925/55584/5724/4159/2847/623/1814/151/6753/153/5030/2890/1268/9287/2570/4158/2692/22953/4886/2913/1081/10316/1133/2151/2899/3355/10800/6870/186/2862/2561/1137/9127/5729/1813/5734/1812/3354/2901/1142/4160/2902/11255/7252/7434/2740/1140/2560/9248/8973/152/3352/886/5731/2906/3361/2359/56413/1442/799/6344/2357/2488/6869/1129/887/2908/9934/1910
DNA IR damage and cellular response via ATR WikiPathways 20190910 WP4016 Homo sapiens	DNA IR damage and cellular response via ATR WikiPathways 20190910 WP4016 Homo sapiens	69	-0.438508923556025	-1.69230845743345	0.0019723865877712	0.196848739495798	0.187748783724016	1598	tags=29%, list=14%, signal=25%	79648/2305/7979/8493/142/1196/9656/50485/545/7486/4436/79728/9937/4292/7158/7507/8924/63967/51720
Hepatitis B infection WikiPathways 20190910 WP4666 Homo sapiens	Hepatitis B infection WikiPathways 20190910 WP4666 Homo sapiens	136	-0.356718497914126	-1.56179238727938	0.0019723865877712	0.196848739495798	0.187748783724016	2823	tags=36%, list=24%, signal=28%	4089/637/6300/841/3456/5578/7189/9586/3569/6777/3440/332/3265/5600/3654/29110/10488/3454/2885/10000/5603/6714/5293/1432/1388/3439/5606/23586/5594/8772/572/3665/7187/7534/673/7098/64764/51135/148022/6776/7097/3576/4893/6416/4790/3717/3449/1959
REACTOME GPCR LIGAND BINDING	REACTOME GPCR LIGAND BINDING	334	0.355937630189539	1.70794785841283	0.00197628458498024	0.196848739495798	0.187748783724016	2900	tags=38%, list=25%, signal=29%	9038/6866/10268/2859/51384/3577/3061/9283/7433/5739/7201/4852/57105/2916/1236/7253/8643/553/2149/1237/64106/1816/1907/2015/6346/10266/2912/2492/2922/147/8323/8698/6360/10267/8484/1880/6010/8326/5031/1234/728/3363/1524/2784/6387/3274/4283/5173/4161/2914/3060/5697/2695/1132/23620/351/2925/2829/51764/5724/2691/4159/2847/623/4935/301/2786/1814/151/6753/153/1233/2791/2792/551/5030/1268/9287/4158/2692/51289/6363/4886/2913/846/1081/10316/6352/1133/2782/2151/7473/3355/10800/2796/6370/2785/5727/6870/186/54886/1240/116/50837/2862/5729/5196/2833/1813/11211/5734/1812/1889/3354/5020/51052/4160/6366/643/10022/11255/7252/7434/1232/7432/2740
REACTOME CLASS A 1 RHODOPSIN LIKE RECEPTORS	REACTOME CLASS A 1 RHODOPSIN LIKE RECEPTORS	242	0.347947993997686	1.61283635748183	0.00198019801980198	0.196848739495798	0.187748783724016	2873	tags=39%, list=24%, signal=30%	9038/6866/2859/3577/3061/9283/5739/7201/4852/57105/1236/7253/553/2149/1237/64106/1816/1907/6346/2492/2922/147/8698/6360/8484/1880/6010/5031/1234/728/3363/1524/6387/3274/4283/5173/4161/3060/5697/1132/23620/351/2925/2829/5724/4159/2847/623/4935/301/1814/151/6753/153/1233/551/5030/1268/9287/4158/51289/6363/4886/1081/10316/6352/1133/2151/3355/10800/2796/6370/6870/186/54886/1240/2862/5729/5196/2833/1813/5734/1812/1889/3354/5020/51052/4160/6366/643/10022/11255/7252/1232
GPCRs  Class A Rhodopsin like WikiPathways 20190910 WP455 Homo sapiens	GPCRs  Class A Rhodopsin like WikiPathways 20190910 WP455 Homo sapiens	193	0.436459967780269	1.97545243531549	0.00198412698412698	0.196848739495798	0.187748783724016	4034	tags=56%, list=34%, signal=37%	56656/2830/2859/3577/26539/8590/3061/9283/5739/7201/57105/1236/553/2149/1237/64106/2827/8392/1816/8390/2492/2850/147/4993/8484/2854/6010/5031/1234/3363/1524/3274/4161/1132/23620/2925/2829/5724/4159/2847/623/26716/26476/1814/151/6753/153/1233/11250/5030/1268/4158/2843/4886/10316/1133/2151/3355/10800/26532/186/1240/2862/5729/2833/26211/1813/5734/1812/3354/2838/4160/643/11255/1232/26664/9248/152/3352/26189/886/5731/8387/3361/2359/9034/2835/2357/1129/887/9934/1910/26707/611/4988/4157/81491/4829/148/7852/5732/10798/8383/4995/1269/54328/2693/4987
GO:0006974	GO:0006974	616	-0.269291154036325	-1.38521066379885	0.00203252032520325	0.196848739495798	0.187748783724016	2187	tags=24%, list=19%, signal=21%	25896/9319/138151/23064/4582/261726/23047/972/1663/7520/80010/10097/2885/9577/5427/5437/7178/10038/25988/23411/1432/6790/10039/10524/4437/23019/79068/79000/29108/9401/2139/902/80233/3162/10269/64708/80169/64782/1649/10213/8450/23626/10413/835/55215/3978/7468/55702/8451/10721/10472/641/2965/2305/5252/4595/5984/2189/25836/4287/2138/8208/7515/11198/7979/8493/51499/23300/142/201254/55086/5890/9656/7014/1161/28984/56941/8563/7517/26471/23409/9665/5594/4194/54778/79661/9070/23612/55236/5431/2071/9125/572/64859/50485/60561/221443/200734/28985/545/10973/8738/9925/22880/27339/7486/3665/2188/55100/4436/9766/11044/79728/9937/57109/28990/10714/22954/26058/7405/60488/5378/79677/55367/55388/8505/4292/8091/9891/4869/9984/51550/7158/64400/7507/8924/22909/54969/11011/54840/56950/7737/6419/63967/51720/331/6498
Peptide GPCRs WikiPathways 20190910 WP24 Homo sapiens	Peptide GPCRs WikiPathways 20190910 WP24 Homo sapiens	65	0.472396487581141	1.78038092046675	0.00204918032786885	0.196848739495798	0.187748783724016	4288	tags=65%, list=36%, signal=41%	3577/3061/7201/1236/7253/553/1237/2492/8484/1234/728/1524/4161/23620/2925/4159/623/6753/1233/4158/4886/6870/186/2833/4160/643/1232/886/2359/2357/6869/887/1910/4988/4157/4829/7852/2693/4987/4923/10663/1230
Ciliary landscape WikiPathways 20190910 WP4352 Homo sapiens	Ciliary landscape WikiPathways 20190910 WP4352 Homo sapiens	169	-0.355543796101936	-1.59369674316767	0.00210084033613445	0.196848739495798	0.187748783724016	3735	tags=44%, list=32%, signal=30%	4637/10296/10128/8732/22981/23404/56912/5899/7431/4218/10726/51098/10051/10982/55812/54585/585/55112/27429/4174/7020/1488/5048/4175/6993/57136/51646/5713/27183/7328/1892/23233/27241/11336/50813/54512/26146/6629/261726/23011/5714/2664/23019/64708/10413/8526/23059/92104/4236/4289/11018/55764/57610/3934/9125/9742/55763/79989/6990/4436/54994/55746/1778/10640/10939/55388/1039/79018/55770/4790/9657/55212/80232
REACTOME DOWNSTREAM SIGNALING EVENTS OF B CELL RECEPTOR BCR	REACTOME DOWNSTREAM SIGNALING EVENTS OF B CELL RECEPTOR BCR	64	-0.427829429592594	-1.63794676721405	0.00386100386100386	0.204629831841013	0.195170170457811	3029	tags=36%, list=26%, signal=27%	5708/5711/5691/5713/5705/5717/5478/3265/5714/5966/10213/5696/7979/5695/10197/8454/4794/5707/10892/4893/5698/4790
REACTOME DISEASES OF IMMUNE SYSTEM	REACTOME DISEASES OF IMMUNE SYSTEM	18	-0.62360517272581	-1.78274335099509	0.00391389432485323	0.204629831841013	0.195170170457811	620	tags=39%, list=5%, signal=37%	7187/7098/51135/148022/7097/4790
TLR4 Signaling and Tolerance WikiPathways 20190910 WP3851 Homo sapiens	TLR4 Signaling and Tolerance WikiPathways 20190910 WP3851 Homo sapiens	25	-0.601620335843606	-1.86330530843741	0.00394477317554241	0.204629831841013	0.195170170457811	2641	tags=56%, list=22%, signal=44%	7189/3569/11213/3654/29110/23471/8737/3665/7187/51135/148022/3576/4790
Toll like Receptor Signaling WikiPathways 20190910 WP3858 Homo sapiens	Toll like Receptor Signaling WikiPathways 20190910 WP3858 Homo sapiens	25	-0.610991665001672	-1.89232967202189	0.00394477317554241	0.204629831841013	0.195170170457811	3203	tags=68%, list=27%, signal=50%	7100/4791/7189/3654/29110/5971/5966/7096/5594/3665/7187/7098/51135/148022/7097/4790
REACTOME PROGRAMMED CELL DEATH	REACTOME PROGRAMMED CELL DEATH	145	-0.350714883967908	-1.54331268475627	0.00405679513184584	0.204629831841013	0.195170170457811	2854	tags=32%, list=24%, signal=25%	2339/5711/637/23604/999/5691/841/5713/3002/10059/5705/5717/1832/329/10000/5714/57099/10213/2934/79658/5696/5588/3006/1612/7979/5695/330/5594/1677/10197/8772/5062/6093/5707/572/8737/3836/4976/7534/22900/9500/148022/7159/5698/63967/331
KEGG HEMATOPOIETIC CELL LINEAGE	KEGG HEMATOPOIETIC CELL LINEAGE	78	0.406851586118327	1.59255580119107	0.00408997955010225	0.204629831841013	0.195170170457811	3659	tags=50%, list=31%, signal=35%	3570/3678/290/3575/3123/2815/910/911/1791/3553/945/920/929/951/1436/930/3122/921/2322/3589/1435/3563/1437/3673/947/924/909/1440/2057/7850/913/3552/3568/3559/3675/931/915/928/2208
REACTOME REPRODUCTION	REACTOME REPRODUCTION	95	0.375609070324585	1.53264521679137	0.00408997955010225	0.204629831841013	0.195170170457811	2400	tags=27%, list=20%, signal=22%	8364/9126/10735/5885/8355/8342/5016/4001/4438/8341/8343/8747/8468/79820/8348/8968/7783/56979/8349/9985/8335/8353/6677/8347/3017/6118
REACTOME IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON LYMPHOID CELL	REACTOME IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON LYMPHOID CELL	94	0.402974583782905	1.63746238001702	0.00410677618069815	0.204629831841013	0.195170170457811	2797	tags=39%, list=24%, signal=30%	8778/81035/946/57823/3904/11025/8174/910/911/54210/945/11006/3820/1525/27180/3824/54209/79168/9437/930/3683/11126/29992/3133/10871/9436/79865/259197/3903/3695/3106/11024/3805/947/3812/4267/909
REACTOME ESTABLISHMENT OF SISTER CHROMATID COHESION	REACTOME ESTABLISHMENT OF SISTER CHROMATID COHESION	8	0.786247359789305	1.76559619000378	0.004149377593361	0.204629831841013	0.195170170457811	87	tags=38%, list=1%, signal=37%	9126/10735/5885
REACTOME ANTIGEN PROCESSING  UBIQUITINATION PROTEASOME DEGRADATION	REACTOME ANTIGEN PROCESSING  UBIQUITINATION PROTEASOME DEGRADATION	202	-0.304113589747674	-1.40136417683742	0.00613496932515337	0.2759941089838	0.263235408107899	2694	tags=32%, list=23%, signal=25%	5691/5713/9520/23304/7328/25898/5705/5717/140459/26046/7334/54850/991/4008/5714/23327/140462/8139/6047/10213/23295/79176/8916/5696/79754/26249/53339/9354/150726/65264/26091/7979/64219/5695/10422/868/7174/23194/51191/54778/55236/10197/8454/5707/997/9870/642/10324/89910/55008/10193/64320/9730/22954/114088/6921/55585/80196/10293/4591/9690/8924/5698/55521
REACTOME CLASS B 2 SECRETIN FAMILY RECEPTORS	REACTOME CLASS B 2 SECRETIN FAMILY RECEPTORS	77	0.390025913936079	1.52783967087939	0.00618556701030928	0.2759941089838	0.263235408107899	3367	tags=42%, list=29%, signal=30%	10268/51384/7433/8643/2015/10266/8323/10267/8326/2784/2695/51764/2691/2786/2791/2792/2692/2782/7473/2785/5727/116/11211/7434/7432/2740/2535/2783/3549/7477/799/6344
REACTOME NOD1 2 SIGNALING PATHWAY	REACTOME NOD1 2 SIGNALING PATHWAY	29	-0.519244471701829	-1.68829902825091	0.00775193798449612	0.282996073693748	0.269913684846365	3364	tags=62%, list=29%, signal=44%	8767/23118/64170/6300/841/7189/7334/5600/3654/329/10392/5603/1432/835/330/837/7128
REACTOME COHESIN LOADING ONTO CHROMATIN	REACTOME COHESIN LOADING ONTO CHROMATIN	10	0.71876084573824	1.75398107387505	0.00811359026369168	0.282996073693748	0.269913684846365	87	tags=30%, list=1%, signal=30%	9126/10735/5885
REACTOME REGULATION OF FOXO TRANSCRIPTIONAL ACTIVITY BY ACETYLATION	REACTOME REGULATION OF FOXO TRANSCRIPTIONAL ACTIVITY BY ACETYLATION	10	0.721791663152762	1.7613771311519	0.00811359026369168	0.282996073693748	0.269913684846365	1214	tags=40%, list=10%, signal=36%	2309/2308/2033/8850
REACTOME ACTIVATION OF THE TFAP2 AP 2 FAMILY OF TRANSCRIPTION FACTORS	REACTOME ACTIVATION OF THE TFAP2 AP 2 FAMILY OF TRANSCRIPTION FACTORS	8	0.760160326170163	1.7070151765441	0.00829875518672199	0.282996073693748	0.269913684846365	802	tags=38%, list=7%, signal=35%	10370/8089/2033
REACTOME FOXO MEDIATED TRANSCRIPTION OF CELL DEATH GENES	REACTOME FOXO MEDIATED TRANSCRIPTION OF CELL DEATH GENES	16	0.660297049743805	1.8388539810144	0.00829875518672199	0.282996073693748	0.269913684846365	802	tags=25%, list=7%, signal=23%	2309/10370/2308/2033
REACTOME MITOTIC TELOPHASE CYTOKINESIS	REACTOME MITOTIC TELOPHASE CYTOKINESIS	14	0.654882096520309	1.75730342174921	0.00838574423480084	0.282996073693748	0.269913684846365	87	tags=21%, list=1%, signal=21%	9126/10735/5885
REACTOME ACTIVATION OF MATRIX METALLOPROTEINASES	REACTOME ACTIVATION OF MATRIX METALLOPROTEINASES	31	0.520865619098149	1.7053468173457	0.00845665961945032	0.282996073693748	0.269913684846365	2817	tags=48%, list=24%, signal=37%	4318/1511/7177/5644/4312/440387/64386/4322/5045/4313/3817/1215/3818/4325/50859
REACTOME ESR MEDIATED SIGNALING	REACTOME ESR MEDIATED SIGNALING	174	0.324172415285329	1.45464229269692	0.00959692898272553	0.310080084717718	0.295745651772558	2333	tags=26%, list=20%, signal=22%	8364/9126/2309/2771/10735/5469/5885/8355/4318/8342/8341/8343/2963/23112/5170/2033/7031/10498/4609/374/5433/8850/8348/1027/2784/3480/6387/8202/7033/51764/2770/904/8968/2786/7392/2791/2792/8349/8335/8353/5440/4313/8347/3320/2782/3017
REACTOME REGULATION OF RAS BY GAPS	REACTOME REGULATION OF RAS BY GAPS	49	-0.433957673373009	-1.60149070040902	0.0113421550094518	0.346523668639053	0.330504515727188	3029	tags=43%, list=26%, signal=32%	5708/8452/5711/5691/5713/5705/5717/3265/9462/5714/10213/5696/5921/7979/5695/10197/5707/200734/4893/5698
REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	REACTOME ACTIVATION OF NF KAPPAB IN B CELLS	53	-0.439376116472402	-1.63675248966507	0.0116279069767442	0.346523668639053	0.330504515727188	3029	tags=38%, list=26%, signal=28%	5708/5711/5691/5713/5705/5717/5714/5966/10213/5696/7979/5695/10197/8454/4794/5707/10892/5698/4790
REACTOME PEPTIDE LIGAND BINDING RECEPTORS	REACTOME PEPTIDE LIGAND BINDING RECEPTORS	144	0.33575012537168	1.46452577065445	0.0118343195266272	0.346523668639053	0.330504515727188	2873	tags=40%, list=24%, signal=30%	6866/3577/3061/9283/7201/4852/1236/553/2149/1237/64106/1907/6346/2922/6360/8484/1234/728/1524/6387/4283/5173/4161/3060/5697/23620/351/2925/2829/4159/2847/623/301/6753/1233/551/4158/51289/6363/4886/10316/6352/2151/6370/6870/186/2862/5196/2833/1889/5020/51052/4160/6366/643/10022/1232
REACTOME ANTIMICROBIAL PEPTIDES	REACTOME ANTIMICROBIAL PEPTIDES	37	0.486024642739459	1.6672235609251	0.0125	0.354924242424242	0.338516746411483	1567	tags=38%, list=13%, signal=33%	671/51297/1113/6037/4069/1511/57115/6556/1670/920/1671/3346/6039/4057
REACTOME ESTROGEN DEPENDENT GENE EXPRESSION	REACTOME ESTROGEN DEPENDENT GENE EXPRESSION	115	0.348298158244377	1.45663607194251	0.0144628099173554	0.368172888015717	0.351152931444525	2333	tags=27%, list=20%, signal=22%	8364/9126/10735/5469/5885/8355/8342/8341/8343/2963/23112/2033/7031/10498/4609/5433/8850/8348/6387/8202/7033/904/8968/7392/8349/8335/8353/5440/8347/3320/3017
REACTOME MEIOSIS	REACTOME MEIOSIS	84	0.371127715271203	1.46958398813383	0.0145530145530146	0.368172888015717	0.351152931444525	759	tags=13%, list=6%, signal=12%	8364/9126/10735/5885/8355/8342/4001/4438/8341/8343/8468
REACTOME RIP MEDIATED NFKB ACTIVATION VIA ZBP1	REACTOME RIP MEDIATED NFKB ACTIVATION VIA ZBP1	14	-0.629992219752695	-1.69816170433847	0.0152380952380952	0.368172888015717	0.351152931444525	837	tags=29%, list=7%, signal=27%	7098/148022/4790
KEGG TOLL LIKE RECEPTOR SIGNALING PATHWAY	KEGG TOLL LIKE RECEPTOR SIGNALING PATHWAY	88	-0.356750904433682	-1.45724635839657	0.0153846153846154	0.368172888015717	0.351152931444525	2700	tags=35%, list=23%, signal=27%	841/3456/7189/3569/3440/5600/3654/29110/3454/10000/5603/5293/1432/7096/6373/3439/5606/5594/8772/8737/3665/7187/7098/51135/148022/7097/3576/6416/4790/3449
REACTOME REGULATION OF PTEN STABILITY AND ACTIVITY	REACTOME REGULATION OF PTEN STABILITY AND ACTIVITY	56	-0.417651248567232	-1.57044716746992	0.0154738878143133	0.368172888015717	0.351152931444525	3029	tags=45%, list=26%, signal=33%	5708/5711/5691/5713/1457/5705/5717/11060/10000/5714/5987/10213/5696/8658/5728/7979/5695/10197/23252/5707/2444/1459/5698/331
KEGG EPITHELIAL CELL SIGNALING IN HELICOBACTER PYLORI INFECTION	KEGG EPITHELIAL CELL SIGNALING IN HELICOBACTER PYLORI INFECTION	58	-0.412312973706209	-1.55251499072098	0.0155339805825243	0.368172888015717	0.351152931444525	2742	tags=43%, list=23%, signal=33%	5058/6868/6300/5803/5600/5781/10392/5603/50848/6714/1432/102/10312/1839/533/9296/51606/5336/23545/3576/6416/4790/2919/526
REACTOME PTEN REGULATION	REACTOME PTEN REGULATION	110	-0.334989093789602	-1.42047927947063	0.0157170923379175	0.368172888015717	0.351152931444525	2649	tags=32%, list=22%, signal=25%	5713/1457/1107/5705/5717/11060/28956/10000/5714/5987/10213/2146/5696/8658/192669/5728/7979/5695/10014/5594/192670/10197/23252/5707/8726/2444/26523/10325/1912/2475/1459/5698/27161/331
Aryl Hydrocarbon Receptor Pathway WikiPathways 20190910 WP2873 Homo sapiens	Aryl Hydrocarbon Receptor Pathway WikiPathways 20190910 WP2873 Homo sapiens	33	0.491487888555688	1.62339576863251	0.0171306209850107	0.384126593694912	0.366369126604483	3883	tags=76%, list=33%, signal=51%	1545/2033/3553/7040/1027/218/10486/4780/3320/26509/3725/1728/1956/3558/1543/8140/405/581/3593/27190/3280/3727/11140/3484/1544
Pyrimidine metabolism WikiPathways 20190910 WP4022 Homo sapiens	Pyrimidine metabolism WikiPathways 20190910 WP4022 Homo sapiens	59	-0.399726961471061	-1.50017815428473	0.0176125244618395	0.384126593694912	0.366369126604483	2058	tags=31%, list=17%, signal=25%	5437/64425/79077/978/1723/7378/9533/56953/4832/1503/5431/221830/790/10714/1841/29922/55703
Regulation of toll like receptor signaling pathway WikiPathways 20190910 WP1449 Homo sapiens	Regulation of toll like receptor signaling pathway WikiPathways 20190910 WP1449 Homo sapiens	117	-0.331274172150545	-1.41410269062412	0.0177514792899408	0.384126593694912	0.366369126604483	3276	tags=38%, list=28%, signal=27%	10906/51284/23118/7100/7874/8503/10616/4791/6300/841/3456/7189/3569/3440/11213/5600/3654/29110/3454/10000/5603/5293/1432/8727/7096/6373/3439/5606/5594/8772/8737/7128/3665/7187/10193/7098/51135/148022/7097/3576/6416/4790/3449
REACTOME AKT PHOSPHORYLATES TARGETS IN THE NUCLEUS	REACTOME AKT PHOSPHORYLATES TARGETS IN THE NUCLEUS	9	0.694618891522337	1.64420445056106	0.0184804928131417	0.384126593694912	0.366369126604483	175	tags=22%, list=1%, signal=22%	2309/2308
Resistin as a regulator of inflammation WikiPathways 20190910 WP4481 Homo sapiens	Resistin as a regulator of inflammation WikiPathways 20190910 WP4481 Homo sapiens	30	-0.468780046683297	-1.55853821521765	0.0187265917602996	0.384126593694912	0.366369126604483	2552	tags=33%, list=22%, signal=26%	51196/10000/5293/1432/5594/5336/5332/3576/4790
Toll like Receptor Signaling Pathway WikiPathways 20190910 WP75 Homo sapiens	Toll like Receptor Signaling Pathway WikiPathways 20190910 WP75 Homo sapiens	88	-0.354584223638957	-1.44839595981683	0.0192307692307692	0.384126593694912	0.366369126604483	2700	tags=35%, list=23%, signal=27%	841/3456/7189/3569/3440/5600/3654/29110/3454/10000/5603/5293/1432/7096/6373/3439/5606/5594/8772/8737/3665/7187/7098/51135/148022/7097/3576/6416/4790/3449
