ID	NES_1	pvalue_1	NES_2	pvalue_2	NES_3	pvalue_3	NES_4	pvalue_4	NES_5	pvalue_5	NES_6	pvalue_6
Biomarkers for urea cycle disorders%WikiPathways_20190910%WP4583%Homo sapiens	-1.0505224988991	0.43859649122807	0.500314256331486	0.973684210526316	-0.574015883563247	0.945891783567134	-0.750592176248747	0.80639431616341	-0.872568308966837	0.625506072874494	-1.37922653116618	0.131428571428571
GO:0006974	1.51244364607371	0.00261780104712042	-0.962114167536234	0.580808080808081	-1.37517935982711	0.00198412698412698	-1.47629737853185	0.00152671755725191	1.04287539136565	0.286842105263158	1.54089101738658	0.0020703933747412
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-1.36368308921911	0.0571428571428571	-1.18612789354086	0.210977701543739	1.30603614565148	0.0808678500986193	1.55682167469982	0.00896860986547085	0.623669902205837	0.98960498960499	-0.88008700850898	0.671153846153846
KEGG_GLYCEROLIPID_METABOLISM	-0.785438190553348	0.786692759295499	-0.950700104730346	0.508896797153025	-1.52887640825337	0.036144578313253	-1.87095552069559	0.00538599640933573	-0.952765782295383	0.517625231910946	0.909721999230095	0.61010101010101
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.765973422887696	0.795833333333333	1.13222978191064	0.265263157894737	0.684976544604881	0.904	-1.34232276336154	0.101449275362319	1.47806815661292	0.0488798370672098	0.868712631992015	0.676409185803758
KEGG_MAPK_SIGNALING_PATHWAY	-0.819870332656924	0.916376306620209	-0.838599614452729	0.83553597650514	0.668145744760475	1	1.01198504539533	0.43455497382199	0.817575959975155	0.95	1.32929018673862	0.0229166666666667
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	-1.39547603669586	0.0253623188405797	-1.83613425063778	0.00164744645799012	-0.918110392724351	0.649402390438247	-1.01374287991013	0.431034482758621	-1.2165070148169	0.129203539823009	-0.89503204699744	0.696324951644101
KEGG_PANCREATIC_CANCER	-1.10626366576275	0.267822736030829	-1.34242666582411	0.0984455958549223	-0.607227076377339	0.993987975951904	0.810866808614568	0.834841628959276	-1.03946314228835	0.373795761078998	0.974387987397254	0.514705882352941
MAPK Signaling Pathway%WikiPathways_20190910%WP382%Homo sapiens	-0.707428755391453	0.996422182468694	-0.776995037569047	0.928046989720999	-0.745905573325848	0.994163424124514	0.941013181910028	0.622166246851385	0.843344802206792	0.925301204819277	1.30905395826408	0.0317796610169492
mRNA Processing%WikiPathways_20190910%WP411%Homo sapiens	1.6412676027186	0.00221729490022173	1.1441517973283	0.18796992481203	-0.822383747922063	0.842629482071713	-1.2180371070045	0.111498257839721	-1.52336278631033	0.0106382978723404	1.02152857040673	0.421711899791232
Novel intracellular components of RIG-I-like receptor (RLR) pathway%WikiPathways_20190910%WP3865%Homo sapiens	-1.12534104239474	0.248554913294798	-0.904639772080485	0.601374570446735	-1.0750921485898	0.316	-0.996831058895478	0.45750452079566	1.58197580659016	0.00645161290322581	2.11789188301286	0.00201612903225806
RAC1/PAK1/p38/MMP2 Pathway%WikiPathways_20190910%WP3303%Homo sapiens	0.852691429376112	0.750519750519751	-1.23941134307293	0.14853195164076	-1.00224127366719	0.460921843687375	0.878839866505981	0.723356009070295	-0.866609140644328	0.707129094412331	1.07859204090607	0.334702258726899
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.981114244320574	0.452479338842975	1.38815788291382	0.112359550561798	-0.930835065094004	0.542168674698795	1.24969489854625	0.202247191011236	-0.684821076391612	0.84412955465587	1.00575373447062	0.46972860125261
REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION	0.853874133739135	0.636550308008214	1.01560915184845	0.479423868312757	1.06665951444982	0.41025641025641	0.945481590616116	0.518201284796574	1.17885352869544	0.276553106212425	0.967618299703038	0.537832310838446
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	-1.12273478135511	0.286561264822134	-1.23140219880266	0.190730837789661	1.22294588308165	0.183431952662722	1.9001755672806	0.00226244343891403	-0.553668682418138	0.994392523364486	-0.984728238943445	0.456521739130435
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-1.02392891973391	0.408396946564886	0.996001988853187	0.466019417475728	1.80841118205918	0.00202429149797571	1.15760383878963	0.175925925925926	1.18999059749063	0.162689804772234	0.512797997216495	0.997844827586207
REACTOME_KERATINIZATION	-0.954232755767558	0.553271028037383	0.953150052049363	0.560386473429952	1.76324770691714	0.00203252032520325	1.17098541776117	0.178654292343387	1.20407330936008	0.143167028199566	0.603478357911658	0.995859213250518
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA	0.88767353492113	0.583673469387755	0.559528611276774	0.957281553398058	-1.19140397212552	0.25609756097561	-1.45932809720891	0.0702702702702703	0.608575074557252	0.936633663366337	0.866309036312272	0.645491803278688
