ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	113	-0.523667590518499	-1.83613425063778	0.00164744645799012	0.0461285008237232	0.04508800832394	985	tags=13%, list=8%, signal=12%	7529/5290/8471/8660/5295/4217/25759/6197/7189/2885/9252/4792/5170/2309
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	35	0.499922657293815	1.59152775778056	0.0198675496688742	0.278145695364238	0.27187173231091	2522	tags=46%, list=21%, signal=36%	55339/9688/1977/55706/4686/4928/5903/57122/22916/23279/9972/11097/10762/348995/8086/7884
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER	66	-0.417015512420714	-1.34242666582411	0.0984455958549223	0.564162754303599	0.551437278642616	1126	tags=12%, list=10%, signal=11%	3845/5290/369/5295/5900/6774/10928
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	10	0.60302582620868	1.38815788291382	0.112359550561798	0.564162754303599	0.551437278642616	3657	tags=70%, list=31%, signal=48%	2353/3725/1386/5601/1432/5599/5595
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	47	0.372302400194559	1.26128412567056	0.116704805491991	0.564162754303599	0.551437278642616	2544	tags=34%, list=22%, signal=27%	80746/9688/55706/79074/4928/5903/10556/57122/23279/9972/11097/10762/348995/8086/1478/11260
RAC1/PAK1/p38/MMP2 Pathway%WikiPathways_20190910%WP3303%Homo sapiens	RAC1/PAK1/p38/MMP2 Pathway%WikiPathways_20190910%WP3303%Homo sapiens	64	-0.388089357492888	-1.23941134307293	0.14853195164076	0.564162754303599	0.551437278642616	985	tags=12%, list=8%, signal=12%	5290/4313/5295/2308/2885/4792/6774
mRNA Processing%WikiPathways_20190910%WP411%Homo sapiens	mRNA Processing%WikiPathways_20190910%WP411%Homo sapiens	107	0.294251506620424	1.1441517973283	0.18796992481203	0.564162754303599	0.551437278642616	2306	tags=25%, list=20%, signal=20%	1195/57396/58155/9129/6430/6626/6431/8899/10594/4686/9584/8731/5430/6627/1196/2521/3184/3181/140890/6629/22916/8175/3187/11338/23450/6434/57794
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	37	-0.421379982576871	-1.23140219880266	0.190730837789661	0.564162754303599	0.551437278642616	2235	tags=38%, list=19%, signal=31%	5657/462/2815/710/57126/5624/2266/5104/2243/2244/2/2153/3827
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	195	0.258911030076604	1.08861964376074	0.201133144475921	0.564162754303599	0.551437278642616	2451	tags=27%, list=21%, signal=21%	2963/55339/9129/9688/6430/6626/6431/1977/55706/56949/9092/10594/9879/4686/4928/51691/11066/5546/5430/6627/84271/5903/1655/2521/80145/3184/11157/10285/3181/6629/57122/22916/23279/9972/8175/3187/11097/25804/11338/10762/348995/55110/23450/55696/5434/8086/6434/4116/57794/79622/23658/1478
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	61	-0.375146233455828	-1.18612789354086	0.210977701543739	0.564162754303599	0.551437278642616	2262	tags=31%, list=19%, signal=25%	2160/729/462/710/733/730/712/5624/2266/3075/719/722/5104/2243/2244/2/2153/3827
