ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
Sphingolipid pathway%WikiPathways_20190910%WP1422%Homo sapiens	Sphingolipid pathway%WikiPathways_20190910%WP1422%Homo sapiens	21	-0.762359658456014	-1.95348027759064	0.00396825396825397	0.198412698412698	0.192147034252297	534	tags=29%, list=5%, signal=27%	253782/7357/7368/10087/55304
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	260	0.307938099590928	1.33675349882615	0.0161290322580645	0.371004566210046	0.359288632540255	2565	tags=28%, list=22%, signal=22%	4312/1280/4148/634/4054/4038/726/1287/64175/4015/4324/10753/4680/5351/4319/26577/3675/3912/8985/50848/4060/960/4811/3689/3383/3913/10536/1520/1293/1088/3384/9313/2331/871/682/3680/826/79709/3385/3687/3918/4053/4052/633/7143/7077/5578/6678/5175/1308/3685/23473/5118/4322/3915/3655/8754/5033/11095/4325/3818/7076/1298/6868/8974/2199/1295/1288/8515/3339/5650/101/3694
REACTOME_SPHINGOLIPID_METABOLISM	REACTOME_SPHINGOLIPID_METABOLISM	58	-0.54098260959036	-1.65948162558687	0.0222602739726027	0.371004566210046	0.359288632540255	1158	tags=22%, list=10%, signal=20%	5476/1455/29095/51228/81537/221/2531/253782/7357/7368/10087/55304
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	18	0.584238213559002	1.59418094397421	0.0303643724696356	0.379554655870445	0.367568719369273	2691	tags=50%, list=23%, signal=39%	5152/10846/2977/2982/5593/8654/27345/4843/3778
REACTOME_COLLAGEN_FORMATION	REACTOME_COLLAGEN_FORMATION	74	0.381969474513943	1.36903968656553	0.053030303030303	0.53030303030303	0.513556618819777	2478	tags=31%, list=21%, signal=25%	1280/1287/64175/4015/5351/26577/8985/10536/1520/1293/9313/871/79709/3918/1308/5118/4322/3655/5033/1298/8974/1295/1288
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	15	-0.614732243673615	-1.48346526969796	0.0821917808219178	0.684931506849315	0.663302090843547	1498	tags=47%, list=13%, signal=41%	4067/6850/5290/5295/2885/5170
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	53	0.387204703066188	1.2979207145456	0.0995145631067961	0.710818307905687	0.688371413971823	2478	tags=32%, list=21%, signal=25%	1280/1287/64175/5351/26577/8985/10536/1293/871/79709/1308/5118/5033/1298/8974/1295/1288
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM	40	0.40322057023183	1.2817634069848	0.132882882882883	0.716578766337996	0.69394996319048	3115	tags=45%, list=26%, signal=33%	384/6303/26/6723/4953/5831/2628/501/4843/2746/5033/8974/2806/2747/1160/5625/383/1158
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	30	-0.501488452894534	-1.3582972008341	0.146198830409357	0.716578766337996	0.69394996319048	1560	tags=37%, list=13%, signal=32%	2717/416/414/411/6610/64781/5476/51228/7357/7368
REACTOME_CGMP_EFFECTS	REACTOME_CGMP_EFFECTS	12	0.542501762063693	1.30275215050479	0.155642023346304	0.716578766337996	0.69394996319048	2691	tags=50%, list=23%, signal=39%	5152/10846/5593/8654/27345/3778
