ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO:0006954	GO:0006954	551	0.305933946126914	1.50868014025644	0.00247524752475248	0.123762376237624	0.123762376237624	1552	tags=18%, list=13%, signal=16%	6351/2920/2919/2921/7412/330/7124/7128/3576/7130/5743/5806/7941/1236/26471/3627/6364/2294/259230/2152/10062/6372/11343/54/27342/814/8809/7292/6347/4780/6374/5008/960/215/958/9370/5971/4792/3848/56547/6355/90/3055/8877/1147/5966/79155/81792/6360/1234/8767/1392/301/8534/6403/1776/9734/90355/1268/80149/3516/1051/5771/10392/8723/10318/5359/347/9435/658/23780/27179/79931/4225/27250/10135/1215/51704/8605/9759/5354/4069/23135/26279/8639/10125/51561/90865/10203/57118/5729/4889/6542/329/10225/5732/8455
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	15	-0.681869355791453	-1.78604554069521	0.00579150579150579	0.144787644787645	0.144787644787645	1619	tags=53%, list=14%, signal=46%	4067/5295/2207/2534/2885/6850/5170
REACTOME_SMOOTH_MUSCLE_CONTRACTION	REACTOME_SMOOTH_MUSCLE_CONTRACTION	36	-0.424319519359234	-1.36307755612505	0.087378640776699	0.780096985030571	0.780096985030571	1947	tags=36%, list=17%, signal=30%	7168/302/5829/7094/801/309/72/140465/8291/10398/4636/4638
Oxidative phosphorylation%WikiPathways_20190910%WP623%Homo sapiens	Oxidative phosphorylation%WikiPathways_20190910%WP623%Homo sapiens	40	-0.402631868636802	-1.34110927420418	0.0909090909090909	0.780096985030571	0.780096985030571	3095	tags=52%, list=26%, signal=39%	4719/4710/518/27109/515/4695/374291/4722/4700/4696/4706/4728/4717/517/4708/537/4540/4720/516/4702
REACTOME_FCERI_MEDIATED_CAPLUS2_MOBILIZATION	REACTOME_FCERI_MEDIATED_CAPLUS2_MOBILIZATION	28	-0.451073844873937	-1.36702293375782	0.0972762645914397	0.780096985030571	0.780096985030571	1907	tags=39%, list=16%, signal=33%	5336/6464/801/5530/4067/2207/7294/2885/4775/6850
REACTOME_COLLAGEN_FORMATION	REACTOME_COLLAGEN_FORMATION	74	-0.332702334895925	-1.24091262488768	0.10916179337232	0.780096985030571	0.780096985030571	2517	tags=28%, list=21%, signal=22%	5034/1281/1295/5352/7837/5118/4016/64175/5479/5339/1299/977/1284/8974/10491/79709/3914/4322/871/1300
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	172	-0.280729634962258	-1.18571749001657	0.119402985074627	0.780096985030571	0.780096985030571	2509	tags=26%, list=21%, signal=21%	1459/440193/8344/8970/8321/5714/5695/5696/6934/7311/23401/56998/10213/8345/5692/5701/5518/5704/8607/7471/5694/4041/8322/1455/4221/81847/5702/5709/3012/83439/8334/5707/8342/8343/2932/57680/8364/6659/8346/324/10023/864/25776/5929
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	122	-0.298634687439752	-1.20235206883239	0.139047619047619	0.780096985030571	0.780096985030571	2216	tags=27%, list=19%, signal=22%	23428/4267/10544/11136/9672/8140/6401/5175/3512/6464/4067/5295/4072/481/2621/1525/2995/2207/3635/2534/3265/2885/3675/4312/9046/682/7040/10461/2734/51744/9056/3676
Wnt Signaling%WikiPathways_20190910%WP428%Homo sapiens	Wnt Signaling%WikiPathways_20190910%WP428%Homo sapiens	95	-0.310940090380711	-1.21333668985851	0.140417457305503	0.780096985030571	0.780096985030571	2170	tags=24%, list=18%, signal=20%	6934/23401/56998/5879/4772/7471/4041/7477/5530/5176/5330/818/83439/2932/57680/8061/4775/896/81839/324/10023/1488
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	39	-0.371352381585178	-1.22562034175479	0.166030534351145	0.780329799764429	0.780329799764429	2389	tags=38%, list=20%, signal=31%	3157/223/1892/3030/5096/219/5095/27034/3155/3028/36/10449/3712/549
REACTOME_SYNTHESIS_OF_GDP_MANNOSE	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	4	-0.698226434532704	-1.29068241765906	0.186094069529652	0.780329799764429	0.780329799764429	2523	tags=75%, list=21%, signal=59%	29926/4351
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	260	-0.249845929365956	-1.11481876170123	0.187279151943463	0.780329799764429	0.780329799764429	2447	tags=24%, list=21%, signal=20%	3908/5034/1281/3695/51399/1295/5340/5352/7837/4326/5118/3693/375790/826/9672/1511/4016/2/1991/5175/650/3818/23385/4054/7077/3696/9510/64175/3673/5479/5339/4053/1299/7076/977/11096/1284/5045/8974/8751/3915/84034/10491/79709/1834/3914/3675/4312/682/4321/4322/3385/7040/30008/4319/87/3676/4313/871/1300/5154/4323
