ID	NES_1	pvalue_1	NES_2	pvalue_2	NES_3	pvalue_3	NES_4	pvalue_4	NES_5	pvalue_5	NES_6	pvalue_6
Breast cancer pathway%WikiPathways_20190910%WP4262%Homo sapiens	0.924117517871217	0.634529147982063	-0.734264506325316	0.941717791411043	-0.713421432488171	0.985626283367556	1.12340558122876	0.21259842519685	-0.878352806856541	0.745487364620939	0.818596851668973	0.896694214876033
Electron Transport Chain (OXPHOS system in mitochondria)%WikiPathways_20190910%WP111%Homo sapiens	-1.0165388059633	0.402154398563734	-0.619598939147434	0.973637961335677	-0.637700000346257	0.99601593625498	-1.04044678841961	0.37521815008726	-1.47577291611495	0.020109689213894	-1.54638324526303	0.0173076923076923
GO:0006915	-1.02033881426875	0.333333333333333	-1.11783403095718	0.109634551495017	1.02246098977833	0.336673346693387	1.22013461976255	0.00444444444444444	-0.972335055489432	0.625544267053701	1.38768415727344	0.00223713646532438
KEGG_ALZHEIMERS_DISEASE	-0.612006326062229	0.998181818181818	0.540269293174096	1	-0.930975700381456	0.645621181262729	-0.806693213992809	0.889423076923077	-1.03643679074675	0.372093023255814	-1.10593925077086	0.254716981132075
KEGG_HUNTINGTONS_DISEASE	-0.634464783624631	0.99644128113879	0.576140267521349	1	0.770691404871629	0.957528957528958	-0.591604145810591	0.998397435897436	-1.21753919060989	0.101083032490975	-0.966058431939316	0.529182879377432
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.955213260910351	0.543636363636364	-0.594948054071266	0.991568296795953	-0.989074762786723	0.470941883767535	-0.983960440642695	0.487046632124352	-1.25533503175353	0.0948121645796064	-0.70905663336865	0.957115009746589
KEGG_PARKINSONS_DISEASE	-0.686351040291869	0.972324723247233	0.540565915634021	1	-0.556664539874183	1	-0.694368178956527	0.965635738831615	-1.36254753528101	0.0408525754884547	-0.872432092049057	0.741176470588235
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.950142046040484	0.537444933920705	0.856724245953055	0.679287305122494	-1.01814564390135	0.434362934362934	-0.860580694095767	0.697416974169742	-1.20719195849544	0.210227272727273	-1.16223414592306	0.257253384912959
KEGG_WNT_SIGNALING_PATHWAY	1.10550424068257	0.2560706401766	0.973936339215989	0.537604456824513	-0.73760783944607	0.975855130784708	1.12228244990958	0.217847769028871	-1.07093159904609	0.303956834532374	-0.886214442576901	0.741020793950851
LncRNA involvement in canonical Wnt signaling and colorectal cancer%WikiPathways_20190910%WP4258%Homo sapiens	0.88256956391716	0.701986754966887	0.940521264924012	0.598062953995157	-0.827349778524938	0.838056680161943	1.34162721582184	0.0515222482435597	-0.872608575966355	0.727109515260323	0.738724474046809	0.9375
Mitochondrial complex I assembly model OXPHOS system%WikiPathways_20190910%WP4324%Homo sapiens	-0.91988990670081	0.58348623853211	-0.97637412948788	0.475046210720887	-0.885787779243283	0.641366223908918	-0.849894563230698	0.713207547169811	-1.72863757658986	0.00387596899224806	-1.09882619358407	0.334586466165414
ncRNAs involved in Wnt signaling in hepatocellular carcinoma%WikiPathways_20190910%WP4336%Homo sapiens	0.995233719778838	0.457142857142857	0.901883761051649	0.649038461538462	-0.780751409778524	0.895791583166333	1.38882948302612	0.0330188679245283	-1.09573637753716	0.284172661870504	-1.02868349707627	0.418250950570342
Nonalcoholic fatty liver disease%WikiPathways_20190910%WP4396%Homo sapiens	-0.98075754903122	0.49005424954792	-0.990335238000702	0.455384615384615	-0.809550162488015	0.910714285714286	0.933803241421103	0.644836272040302	0.906625654920938	0.681318681318681	1.37754092249532	0.0460251046025105
Oxidative phosphorylation%WikiPathways_20190910%WP623%Homo sapiens	-0.514134614893408	1	0.620987375508406	0.975555555555556	-0.6244674735995	0.98635477582846	-0.710171886842433	0.905204460966543	-1.31066265468081	0.125237191650854	-1.30539986237403	0.1015625
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.572580859823412	0.953290870488323	0.806095756938067	0.72865275142315	-0.855948149115445	0.652091254752852	-0.760259068577727	0.818355640535373	-1.47669871805121	0.0678294573643411	-1.09225862977551	0.333333333333333
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	-1.05526173873644	0.382462686567164	-1.04344691880007	0.425311203319502	-0.832703965301547	0.708097928436911	0.727214469295255	0.841541755888651	1.423022631393	0.068762278978389	0.553029124218435	0.965367965367965
REACTOME_COMPLEX_I_BIOGENESIS	-0.439818494966254	1	-0.950047784242346	0.510204081632653	-0.971461333562394	0.521072796934866	-0.981941736767062	0.510166358595194	-1.69276092379204	0.00595238095238095	-1.28693683322559	0.134724857685009
