ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	29	-0.570068318053841	-1.56946845756695	0.0477099236641221	0.757518796992481	0.757518796992481	1074	tags=31%, list=9%, signal=28%	8644/10005/570/8648/1581/1645/1646/114876
REACTOME_SIGNALING_BY_RHO_GTPASES	REACTOME_SIGNALING_BY_RHO_GTPASES	331	-0.318299562924797	-1.25903061487954	0.0636856368563686	0.757518796992481	0.757518796992481	570	tags=6%, list=5%, signal=6%	4628/58504/2/9928/5586/8294/90627/1060/55055/54820/3799/2885/10395/23433/11214/4638/5170/1783/10928/8364
GO:0006915	GO:0006915	1492	-0.255479295565647	-1.11783403095718	0.109634551495017	0.757518796992481	0.757518796992481	1126	tags=10%, list=10%, signal=10%	80070/2322/51652/54806/2301/60529/57007/9971/6850/2266/677/9026/3482/5563/3670/27120/64400/3845/9479/8065/695/89/2021/4294/7301/7529/5290/3586/6662/322/2475/353500/79679/8644/9131/369/3480/84942/64393/81618/79228/81537/23098/51604/55737/2908/79728/79370/573/9104/389856/8660/6885/50650/5295/1490/597/5074/2065/2243/213/26287/7421/151449/3437/6832/26017/2244/6733/9928/55532/694/1236/5586/57343/4217/23788/8554/51471/4000/28996/3169/7153/7516/57680/8648/55201/2033/3791/10628/2308/7704/50486/92140/650/27063/3558/54532/6197/60560/6659/85477/7189/55074/3304/23405/10640/23085/55819/1906/5036/1773/5611/10201/51454/51283/5584/4040/54556/10395/55031/9529/10371/83737/1676/8405/580/665/10795/55294/4792/2771/3827/11214/5469/5051/3570/2122/6774/23678/56260/100533105/23429/5170/9966/80155/2309
REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS	REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS	4	0.753201557920157	1.35822936339549	0.116541353383459	0.757518796992481	0.757518796992481	127	tags=25%, list=1%, signal=25%	55711
REACTOME_RHO_GTPASE_EFFECTORS	REACTOME_RHO_GTPASE_EFFECTORS	243	-0.306155560989	-1.16813910296207	0.165963431786217	0.863009845288326	0.863009845288326	570	tags=6%, list=5%, signal=6%	4628/9928/5586/8294/1060/55055/54820/3799/2885/23433/4638/5170/1783/8364
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	20	-0.472300788120474	-1.18714469415429	0.252049180327869	1	1	52	tags=20%, list=0%, signal=20%	5095/2694/8029
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	18	-0.41875178610567	-1.04344691880007	0.425311203319502	1	1	52	tags=22%, list=0%, signal=22%	5644/2694/8029
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	146	0.252687910390985	0.998772917534685	0.447129909365559	1	1	1701	tags=18%, list=14%, signal=16%	6947/51004/8034/6513/55229/6515/55312/4035/4363/80704/55191/10560/4338/337/10797/26020/207/5406/51293/31/8876/441024/5593/2356/60490/27010/5805
Nonalcoholic fatty liver disease%WikiPathways_20190910%WP4396%Homo sapiens	Nonalcoholic fatty liver disease%WikiPathways_20190910%WP4396%Homo sapiens	120	-0.285676370855326	-0.990335238000702	0.455384615384615	1	1	1218	tags=12%, list=10%, signal=11%	1340/1345/7412/9971/4092/5563/5290/8660/5295/4217/3643/83737/3570
Mitochondrial complex I assembly model OXPHOS system%WikiPathways_20190910%WP4324%Homo sapiens	Mitochondrial complex I assembly model OXPHOS system%WikiPathways_20190910%WP4324%Homo sapiens	36	-0.340556534038726	-0.97637412948788	0.475046210720887	1	1	1015	tags=17%, list=9%, signal=15%	25880/54968/51103/4540/80224
