ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
Lung fibrosis WikiPathways 20190910 WP3624 Homo sapiens	Lung fibrosis WikiPathways 20190910 WP3624 Homo sapiens	58	0.591155031639299	1.93330914728958	0.00186219739292365	0.124446290143965	0.119047619047619	781	tags=19%, list=7%, signal=18%	2920/6351/5806/3576/4780/6498/7124/6347/1051/4092/729238
miRNAs involvement in the immune response in sepsis WikiPathways 20190910 WP4329 Homo sapiens	miRNAs involvement in the immune response in sepsis WikiPathways 20190910 WP4329 Homo sapiens	33	0.668933438832072	1.99415247410597	0.00186219739292365	0.124446290143965	0.119047619047619	2470	tags=45%, list=22%, signal=36%	6351/3576/7412/7124/1147/4792/5971/5966/5970/3569/3002/3551/7189/3934/4615
Photodynamic therapy induced NF kB survival signaling WikiPathways 20190910 WP3617 Homo sapiens	Photodynamic therapy induced NF kB survival signaling WikiPathways 20190910 WP3617 Homo sapiens	33	0.683597820934352	2.03786835397222	0.00186219739292365	0.124446290143965	0.119047619047619	567	tags=24%, list=5%, signal=23%	2920/3576/7412/330/5743/7124/597/1147
Oligodendrocyte Specification and differentiation including remyelination   leading to Myelin Components for CNS WikiPathways 20190910 WP4304 Homo sapiens	Oligodendrocyte Specification and differentiation including remyelination   leading to Myelin Components for CNS WikiPathways 20190910 WP4304 Homo sapiens	25	0.687065246557372	1.91522732331227	0.00187265917602996	0.124446290143965	0.119047619047619	742	tags=28%, list=7%, signal=26%	2920/2919/7124/4661/6469/10215/3976
REACTOME CHEMOKINE RECEPTORS BIND CHEMOKINES	REACTOME CHEMOKINE RECEPTORS BIND CHEMOKINES	42	0.674260160452976	2.10257855848126	0.0018796992481203	0.124446290143965	0.119047619047619	145	tags=17%, list=1%, signal=17%	2920/2921/2919/3576/3627/6374/6360
REACTOME INTERLEUKIN 10 SIGNALING	REACTOME INTERLEUKIN 10 SIGNALING	42	0.693196524007633	2.16162875055976	0.0018796992481203	0.124446290143965	0.119047619047619	994	tags=26%, list=9%, signal=24%	2920/6351/2919/3576/3627/5743/7124/6347/3976/941/1234
REACTOME GPCR LIGAND BINDING	REACTOME GPCR LIGAND BINDING	334	0.388153272369229	1.61677681314945	0.00189393939393939	0.124446290143965	0.119047619047619	2634	tags=30%, list=23%, signal=24%	2920/2921/2919/3576/3627/1902/2792/301/6374/8323/7480/6360/2696/4828/1268/1907/1392/6865/4161/54886/3351/1814/2785/10266/7432/7434/1236/10203/6469/1395/4935/4160/6010/2826/2359/1234/1393/1812/9283/1815/10681/7474/10692/4987/64748/4988/9038/6372/2840/3062/6750/6364/2357/6866/5734/1908/7976/4889/6344/2833/5729/7433/8484/4159/79924/5179/11211/351/846/4852/116/5732/2015/7252/554/5196/7852/59340/146/186/3355/551/2693/6387/3792/56413/7476/3577/50833/5032/2532/1233/1132/53637/2642/7855/2925/3354/885/1240/2492
KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION	217	0.433379137243039	1.72925665248636	0.00190839694656489	0.124446290143965	0.119047619047619	1813	tags=23%, list=16%, signal=20%	2920/2921/6351/2919/8744/3576/3627/23495/958/6374/6360/3449/7292/7124/1439/5008/4233/3953/6347/1236/3976/94/4352/658/2826/8795/1234/2689/51561/6355/3791/1489/6356/90/6372/53832/3626/5617/6364/3596/10913/2833/3625/5159/7042/50615/1435/943/3604/50616
KEGG TOLL LIKE RECEPTOR SIGNALING PATHWAY	KEGG TOLL LIKE RECEPTOR SIGNALING PATHWAY	87	0.455578129421025	1.58448729207846	0.00190839694656489	0.124446290143965	0.119047619047619	710	tags=10%, list=6%, signal=10%	6351/3576/1326/3627/958/3449/7124/1147/1513
Toll like Receptor Signaling Pathway WikiPathways 20190910 WP75 Homo sapiens	Toll like Receptor Signaling Pathway WikiPathways 20190910 WP75 Homo sapiens	87	0.458299329757476	1.59395154655834	0.00190839694656489	0.124446290143965	0.119047619047619	275	tags=8%, list=2%, signal=8%	6351/3576/1326/3627/958/3449/7124
KEGG NOD LIKE RECEPTOR SIGNALING PATHWAY	KEGG NOD LIKE RECEPTOR SIGNALING PATHWAY	54	0.597816081150203	1.93215241226759	0.00191570881226054	0.124446290143965	0.119047619047619	630	tags=20%, list=6%, signal=19%	2920/2919/3576/330/7128/7124/8767/55914/6347/1147/10392
REACTOME PEPTIDE LIGAND BINDING RECEPTORS	REACTOME PEPTIDE LIGAND BINDING RECEPTORS	144	0.457165987819162	1.71857297641011	0.00191570881226054	0.124446290143965	0.119047619047619	2307	tags=29%, list=20%, signal=24%	2920/2921/2919/3576/3627/301/6374/6360/4828/1907/6865/4161/1236/4160/2826/2359/1234/9283/4987/4988/6372/3062/6750/6364/2357/6866/1908/4889/2833/8484/4159/5179/351/4852/554/5196/7852/186/551/2693/6387/3792
Regulation of toll like receptor signaling pathway WikiPathways 20190910 WP1449 Homo sapiens	Regulation of toll like receptor signaling pathway WikiPathways 20190910 WP1449 Homo sapiens	116	0.42348985681487	1.54458230061801	0.00191938579654511	0.124446290143965	0.119047619047619	1147	tags=14%, list=10%, signal=13%	6351/3576/1326/3627/7128/958/57162/3449/7124/8878/1147/1154/729238/941/1540/4792
Spinal Cord Injury WikiPathways 20190910 WP2431 Homo sapiens	Spinal Cord Injury WikiPathways 20190910 WP2431 Homo sapiens	107	0.455525815716135	1.63059923619076	0.00193798449612403	0.124446290143965	0.119047619047619	564	tags=10%, list=5%, signal=10%	2920/2919/3576/3627/301/1017/5743/6403/7124/1027/6347
Cells and Molecules involved in local acute inflammatory response  WikiPathways 20190910 WP4493 Homo sapiens	Cells and Molecules involved in local acute inflammatory response  WikiPathways 20190910 WP4493 Homo sapiens	16	0.704391135286813	1.80504542406399	0.00367647058823529	0.173887814313346	0.166344294003868	275	tags=25%, list=2%, signal=24%	3576/7412/6403/7124
Folate Metabolism WikiPathways 20190910 WP176 Homo sapiens	Folate Metabolism WikiPathways 20190910 WP176 Homo sapiens	55	0.523579107611274	1.69661038881954	0.00378071833648393	0.173887814313346	0.166344294003868	2027	tags=38%, list=18%, signal=31%	10797/2348/7124/3043/6648/6347/6649/4552/4522/2350/55312/5970/1491/2266/1435/6470/2244/338/19/2879/3569
REACTOME CLASS A 1 RHODOPSIN LIKE RECEPTORS	REACTOME CLASS A 1 RHODOPSIN LIKE RECEPTORS	242	0.381510406157191	1.54591383186014	0.00378071833648393	0.173887814313346	0.166344294003868	2634	tags=31%, list=23%, signal=24%	2920/2921/2919/3576/3627/1902/301/6374/6360/4828/1268/1907/6865/4161/54886/3351/1814/1236/4935/4160/6010/2826/2359/1234/1812/9283/1815/10692/4987/64748/4988/9038/6372/2840/3062/6750/6364/2357/6866/5734/1908/4889/2833/5729/8484/4159/5179/351/4852/5732/7252/554/5196/7852/59340/146/186/3355/551/2693/6387/3792/56413/3577/5032/2532/1233/1132/53637/2925/3354/885/1240/2492
REACTOME CLASS B 2 SECRETIN FAMILY RECEPTORS	REACTOME CLASS B 2 SECRETIN FAMILY RECEPTORS	77	0.476610609611972	1.63508464897654	0.00381679389312977	0.173887814313346	0.166344294003868	1947	tags=29%, list=17%, signal=24%	2792/8323/7480/2696/1392/2785/10266/7432/7434/10203/6469/1395/1393/10681/7474/7976/6344/7433/79924/11211/116/2015
REACTOME G ALPHA I SIGNALLING EVENTS	REACTOME G ALPHA I SIGNALLING EVENTS	301	0.36808506505019	1.51694337993007	0.00385356454720617	0.173887814313346	0.166344294003868	1939	tags=23%, list=17%, signal=19%	2920/2921/6351/2919/3576/3627/1902/2792/301/6374/814/6360/1645/1268/5996/3351/1814/2785/3838/6385/1236/108/5148/6010/336/5475/2826/6714/29967/5947/2359/8608/1234/6003/9283/3709/1815/10681/10692/4987/6121/5533/5158/4988/6372/2840/6750/6364/2357/5137/3708/3710/6000/4889/2833/2780/5528/8484/9628/5179/5588/2770/338/351/2817/846/4852/23236
REACTOME PLATELET ACTIVATION SIGNALING AND AGGREGATION	REACTOME PLATELET ACTIVATION SIGNALING AND AGGREGATION	222	-0.375677600956603	-1.51652797776593	0.0041407867494824	0.173887814313346	0.166344294003868	1927	tags=24%, list=17%, signal=21%	7414/2788/150/1432/57406/2782/5770/5175/409/2/5595/5879/5874/5295/51368/10916/334/5880/2769/5336/1675/10235/1191/6464/5590/9948/7076/7040/391/5580/1445/1893/2534/813/2885/5170/54518/801/8527/2621/8525/2207/2151/7277/7873/87/2783/6915/9749/5005/54863/5154/6850/2771
IL 2 Signaling Pathway WikiPathways 20190910 WP49 Homo sapiens	IL 2 Signaling Pathway WikiPathways 20190910 WP49 Homo sapiens	39	-0.555244571842682	-1.69500766495	0.00425531914893617	0.173887814313346	0.166344294003868	1568	tags=26%, list=14%, signal=22%	5595/5295/6464/3265/2534/2885/6774/6776/2309/6850
REACTOME MRNA SPLICING MINOR PATHWAY	REACTOME MRNA SPLICING MINOR PATHWAY	42	-0.553803273781167	-1.71857294685835	0.00425531914893617	0.173887814313346	0.166344294003868	1772	tags=62%, list=16%, signal=52%	6628/5437/9416/6633/6427/5433/5438/6432/5436/5439/10262/5432/6431/4809/6634/8233/79622/5434/57819/83443/6636/5441/11066/10992/24148/2962
Hypertrophy Model WikiPathways 20190910 WP516 Homo sapiens	Hypertrophy Model WikiPathways 20190910 WP516 Homo sapiens	20	0.671769010373548	1.79567699028215	0.00551470588235294	0.209264432029795	0.200186219739292	100	tags=20%, list=1%, signal=20%	1977/467/8013/3475
KEGG EPITHELIAL CELL SIGNALING IN HELICOBACTER PYLORI INFECTION	KEGG EPITHELIAL CELL SIGNALING IN HELICOBACTER PYLORI INFECTION	58	0.483254585100076	1.58043230597701	0.00558659217877095	0.209264432029795	0.200186219739292	868	tags=17%, list=8%, signal=16%	2919/3576/23545/9296/528/4233/58494/1147/10392/6714
IL 9 Signaling Pathway WikiPathways 20190910 WP22 Homo sapiens	IL 9 Signaling Pathway WikiPathways 20190910 WP22 Homo sapiens	14	-0.758291276441725	-1.83109204151436	0.00647948164146868	0.22648639570037	0.216661068189452	1568	tags=50%, list=14%, signal=43%	5595/5295/3578/2885/1025/6774/6776
REACTOME MAPK6 MAPK4 SIGNALING	REACTOME MAPK6 MAPK4 SIGNALING	71	-0.486876317034805	-1.64138911973348	0.00655021834061135	0.22648639570037	0.216661068189452	2608	tags=45%, list=23%, signal=35%	5695/9861/23112/5058/5567/5702/5705/10213/983/5696/5714/5710/5709/5879/5691/5694/5704/7311/5897/4319/8550/8555/5701/5692/3337/192669/896/8202/5707/4313/5896/2309
Hippo Yap signaling pathway WikiPathways 20190910 WP4537 Homo sapiens	Hippo Yap signaling pathway WikiPathways 20190910 WP4537 Homo sapiens	19	0.654262282689441	1.72194710745227	0.00746268656716418	0.237547892720306	0.227242700488836	809	tags=26%, list=7%, signal=24%	3627/55249/7003/8491/7005
EBV LMP1 signaling WikiPathways 20190910 WP262 Homo sapiens	EBV LMP1 signaling WikiPathways 20190910 WP262 Homo sapiens	22	0.64693954040394	1.76161221388279	0.00747663551401869	0.237547892720306	0.227242700488836	1473	tags=32%, list=13%, signal=28%	3576/7185/7124/1147/4792/6364/5970
Novel intracellular components of RIG I like receptor  RLR  pathway WikiPathways 20190910 WP3865 Homo sapiens	Novel intracellular components of RIG I like receptor  RLR  pathway WikiPathways 20190910 WP3865 Homo sapiens	54	0.477901799556934	1.54458728019555	0.00766283524904215	0.237547892720306	0.227242700488836	2500	tags=39%, list=22%, signal=30%	3576/3627/7124/64135/64343/1147/10010/1540/4792/1654/5970/22938/841/7706/4214/3551/6387/7189/3456/8653/4793
KEGG CHEMOKINE SIGNALING PATHWAY	KEGG CHEMOKINE SIGNALING PATHWAY	156	0.383349897923162	1.46375768801597	0.00954198473282443	0.285941475826972	0.2735368956743	1359	tags=16%, list=12%, signal=14%	2920/2921/6351/2919/3576/3627/2792/6374/6360/2785/6347/1147/1236/108/2826/3055/1234/7074/6355/10681/4792/6356/6372/56288/6364
REACTOME MRNA SPLICING	REACTOME MRNA SPLICING	152	-0.373939413849155	-1.42218458849652	0.0105932203389831	0.307203389830508	0.293876435210498	2104	tags=28%, list=19%, signal=23%	24144/6434/10421/26121/10084/6430/5436/5439/10262/79869/29894/10450/5432/6431/22794/4809/6634/8233/1994/79622/2521/10181/5434/57819/10713/1993/10898/8449/83443/6429/4670/9128/8896/6636/27238/23524/55660/10250/5441/11066/10992/24148/2962
