ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_PROGRAMMED_CELL_DEATH	REACTOME_PROGRAMMED_CELL_DEATH	145	-0.443146355270928	-1.74620000787396	0.00163934426229508	0.0604146420472951	0.0537056928034372	2414	tags=33%, list=21%, signal=26%	330/5691/5717/10059/842/4836/637/329/841/5713/23604/5708/999/5711/10000/6093/5705/79658/2339/1832/8795/5588/5696/10213/7979/5695/57099/3006/2934/5707/10197/9500/572/8772/1677/5062/5698/8737/1612/5594/3836/22900/4976/63967/331/7159/148022/7534
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	30	0.58594110379084	1.83053875923626	0.00217864923747277	0.0604146420472951	0.0537056928034372	2515	tags=47%, list=22%, signal=36%	4318/1511/5644/7177/440387/64386/4312/5045/4325/4322/4313/50859/4323/3818
Cardiac Progenitor Differentiation%WikiPathways_20190910%WP2406%Homo sapiens	Cardiac Progenitor Differentiation%WikiPathways_20190910%WP2406%Homo sapiens	37	0.508871993795853	1.66118620842588	0.00226244343891403	0.0604146420472951	0.0537056928034372	2245	tags=35%, list=20%, signal=28%	3791/7137/290/5156/70/4633/649/4624/7040/5080/3084/4851/6656
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	37	0.551746363236594	1.80114736187557	0.00226244343891403	0.0604146420472951	0.0537056928034372	1784	tags=32%, list=16%, signal=27%	5284/8174/941/3111/3122/6387/4055/7040/3695/3123/57379/6370
REACTOME_ANTIMICROBIAL_PEPTIDES	REACTOME_ANTIMICROBIAL_PEPTIDES	37	0.557929160205013	1.82133078163272	0.00226244343891403	0.0604146420472951	0.0537056928034372	1630	tags=41%, list=14%, signal=35%	671/51297/4069/6037/1511/6556/57115/1113/1670/1671/4057/920/8993/5266/6039
Differentiation Pathway%WikiPathways_20190910%WP2848%Homo sapiens	Differentiation Pathway%WikiPathways_20190910%WP2848%Homo sapiens	40	0.532485896750122	1.76706245675086	0.00229357798165138	0.0604146420472951	0.0537056928034372	2082	tags=30%, list=18%, signal=25%	3577/3589/3570/2249/1436/10468/7040/1435/8200/2253/7043/4851
Peptide GPCRs%WikiPathways_20190910%WP24%Homo sapiens	Peptide GPCRs%WikiPathways_20190910%WP24%Homo sapiens	65	0.56378454667967	2.04752335410976	0.00231481481481481	0.0604146420472951	0.0537056928034372	2276	tags=43%, list=20%, signal=35%	7201/7253/3577/553/3061/23620/2925/1234/623/8484/6753/1524/1237/2492/1236/1233/4158/2833/4159/186/4161/643/4160/6870/1232/728/2359/2357
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	42	0.497750675401102	1.66668574117712	0.00232018561484919	0.0604146420472951	0.0537056928034372	2114	tags=43%, list=19%, signal=35%	3577/6360/1234/4283/6387/6346/2829/1524/1237/1236/1233/2833/6366/6370/6352/6363/643/1232
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE	78	0.515415601514987	1.94221485599729	0.00239808153477218	0.0604146420472951	0.0537056928034372	1855	tags=36%, list=16%, signal=30%	290/3575/2815/3553/910/945/911/3678/1791/951/3589/3122/3570/2322/930/920/1436/921/3563/1435/3123/1437/924/3568/947/2057/909/913
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	144	0.476472591862941	1.95941891143335	0.00247524752475248	0.0604146420472951	0.0537056928034372	2343	tags=39%, list=21%, signal=31%	7201/3577/553/6866/3061/9283/23620/64106/6360/2925/5697/351/1234/5173/2922/2847/623/4283/4852/6387/6346/8484/6753/551/1907/2151/2829/1524/1237/1236/10316/1233/4158/2833/51289/3060/4159/186/301/5020/6366/6370/4161/6352/6363/2862/643/4160/6870/1232/728/1889/2359/2357/51052/51083
