ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
VEGFA-VEGFR2 Signaling Pathway%WikiPathways_20190910%WP3888%Homo sapiens	VEGFA-VEGFR2 Signaling Pathway%WikiPathways_20190910%WP3888%Homo sapiens	215	-0.451868675825697	-1.61295755836609	0.00158982511923688	0.0528252611585945	0.0472334682860999	1019	tags=13%, list=9%, signal=13%	3164/8569/8772/1490/4313/9510/22899/2266/3791/154796/2244/10645/1558/57007/4217/25759/2308/5295/9365/5584/10628/9252/5530/4792/2885/6774/83737/5170/2309
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	205	-0.474996609233669	-1.68399396894536	0.00159489633173844	0.0528252611585945	0.0472334682860999	957	tags=12%, list=8%, signal=11%	8202/6258/8368/2791/4313/3480/904/3845/8644/2033/10498/8350/23112/8648/5295/5433/3169/2771/7528/9126/5469/10735/5170/8364/2309
REACTOME_ESR_MEDIATED_SIGNALING	REACTOME_ESR_MEDIATED_SIGNALING	174	-0.50513460854023	-1.76047175807895	0.0016260162601626	0.0528252611585945	0.0472334682860999	617	tags=10%, list=5%, signal=10%	904/3845/2033/10498/8350/23112/8648/5295/5433/3169/2771/7528/9126/5469/10735/5170/8364/2309
Insulin Signaling%WikiPathways_20190910%WP481%Homo sapiens	Insulin Signaling%WikiPathways_20190910%WP481%Homo sapiens	153	-0.549415502754969	-1.88518886538205	0.00165837479270315	0.0528252611585945	0.0472334682860999	700	tags=14%, list=6%, signal=14%	5597/3480/5213/4641/5792/4294/8660/4217/9175/25759/2308/6885/5295/5584/9252/6197/23433/3799/2885/23678/5170/2309
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway%WikiPathways_20190910%WP2380%Homo sapiens	Brain-Derived Neurotrophic Factor (BDNF) signaling pathway%WikiPathways_20190910%WP2380%Homo sapiens	131	-0.567996261556314	-1.90811929308249	0.00166389351081531	0.0528252611585945	0.0472334682860999	572	tags=11%, list=5%, signal=10%	5792/8660/140885/25759/5295/650/7189/9252/6197/4792/2885/6774/5170/2309
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	112	-0.640806810141596	-2.10018425864426	0.00168067226890756	0.0528252611585945	0.0472334682860999	618	tags=12%, list=5%, signal=11%	7529/3845/8660/4217/25759/5295/7189/9252/6197/4792/2885/5170/2309
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	90	-0.593206032329702	-1.86829371609172	0.00174520069808028	0.0528252611585945	0.0472334682860999	736	tags=13%, list=7%, signal=13%	2065/2254/930/8660/5154/2252/2308/5295/9365/2885/5170/2309
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER	52	-0.67615375007688	-1.97887241040439	0.00182481751824818	0.0528252611585945	0.0472334682860999	316	tags=27%, list=3%, signal=26%	2272/5290/595/1871/6654/6789/5579/369/6258/3845/5295/2885/5170/2309
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER	50	-0.70415244740427	-2.02782830647418	0.00185873605947955	0.0528252611585945	0.0472334682860999	316	tags=10%, list=3%, signal=10%	3845/5295/2885/5170/2309
Energy Metabolism%WikiPathways_20190910%WP1541%Homo sapiens	Energy Metabolism%WikiPathways_20190910%WP1541%Homo sapiens	42	-0.698438771681477	-1.96589407728983	0.00190114068441065	0.0528252611585945	0.0472334682860999	542	tags=17%, list=5%, signal=16%	2033/8648/2308/2101/5530/5469/2309
