ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
Prader-Willi and Angelman Syndrome%WikiPathways_20200401%WP3998%Homo sapiens	Prader-Willi and Angelman Syndrome%WikiPathways_20200401%WP3998%Homo sapiens	44	0.799255239234734	1.99972251425728	0.00194931773879142	0.39766081871345	0.39766081871345	20	tags=5%, list=0%, signal=5%	6351/6347
IL-18 signaling pathway%WikiPathways_20200401%WP4754%Homo sapiens	IL-18 signaling pathway%WikiPathways_20200401%WP4754%Homo sapiens	182	0.594975172020017	1.76969479474624	0.00504201680672269	0.514285714285714	0.514285714285714	1079	tags=13%, list=10%, signal=12%	2920/2919/2921/1296/2963/1581/2879/902/2947/2907/390/2959/2965/2932/2982/3017/3032/2935/840/3006/1678/52/476
Host Interactions of HIV factors%WikiPathways_20200401%WP2684%Homo sapiens	Host Interactions of HIV factors%WikiPathways_20200401%WP2684%Homo sapiens	73	-0.509845528196394	-1.46110241651642	0.018058690744921	0.704174820613177	0.704174820613177	1345	tags=21%, list=12%, signal=18%	760/3269/1612/1644/1611/1646/3265/738/801/1627/1647/719/811/2962/2058
MAPK Signaling Pathway%WikiPathways_20200401%WP382%Homo sapiens	MAPK Signaling Pathway%WikiPathways_20200401%WP382%Homo sapiens	165	0.517119435039856	1.53129696093885	0.0281456953642384	0.704174820613177	0.704174820613177	1294	tags=14%, list=11%, signal=13%	2920/3097/1490/2770/5306/5298/902/483/3300/217/5325/4316/1678/1503/52/3838/476/1489/16/5337/215/1457/19
NRF2-ARE regulation%WikiPathways_20200401%WP4357%Homo sapiens	NRF2-ARE regulation%WikiPathways_20200401%WP4357%Homo sapiens	13	-0.741303922693105	-1.57835064187019	0.0288461538461538	0.704174820613177	0.704174820613177	627	tags=38%, list=6%, signal=36%	961/35/30/2058/4900
TNF signaling%WikiPathways_20200401%WP3380%Homo sapiens	TNF signaling%WikiPathways_20200401%WP3380%Homo sapiens	26	0.765119408473404	1.74807071095338	0.0308008213552361	0.704174820613177	0.704174820613177	4	tags=4%, list=0%, signal=4%	2919
Purine metabolism%WikiPathways_20200401%WP4792%Homo sapiens	Purine metabolism%WikiPathways_20200401%WP4792%Homo sapiens	11	0.785711127503892	1.59217040951626	0.0407331975560081	0.704174820613177	0.704174820613177	117	tags=9%, list=1%, signal=9%	3781
Surfactant metabolism%WikiPathways_20200401%WP3579%Homo sapiens	Surfactant metabolism%WikiPathways_20200401%WP3579%Homo sapiens	13	0.775393103521604	1.61604242203638	0.04149377593361	0.704174820613177	0.704174820613177	239	tags=15%, list=2%, signal=15%	1843/5366
IL-1 signaling pathway%WikiPathways_20200401%WP195%Homo sapiens	IL-1 signaling pathway%WikiPathways_20200401%WP195%Homo sapiens	28	-0.612926035774389	-1.48850824276447	0.042	0.704174820613177	0.704174820613177	1652	tags=32%, list=15%, signal=28%	3344/482/3338/210/864/955/199/1783/481
Oxidative Stress Induced Senescence%WikiPathways_20200401%WP3404%Homo sapiens	Oxidative Stress Induced Senescence%WikiPathways_20200401%WP3404%Homo sapiens	84	-0.462349219492671	-1.35735343488206	0.0431818181818182	0.704174820613177	0.704174820613177	1046	tags=11%, list=9%, signal=10%	746/210/1675/818/3123/945/1783/154/481
Regulation of mRNA stability by proteins that bind AU-rich elements%WikiPathways_20200401%WP2733%Homo sapiens	Regulation of mRNA stability by proteins that bind AU-rich elements%WikiPathways_20200401%WP2733%Homo sapiens	58	0.584724928133145	1.52768025854062	0.053030303030303	0.704174820613177	0.704174820613177	113	tags=3%, list=1%, signal=3%	2920/3055
G alpha (q) signalling events%WikiPathways_20200401%WP4424%Homo sapiens	G alpha (q) signalling events%WikiPathways_20200401%WP4424%Homo sapiens	93	0.535836402678427	1.49905690013779	0.0541958041958042	0.704174820613177	0.704174820613177	571	tags=10%, list=5%, signal=9%	3097/2294/2634/3096/2239/2146/2170/2332/3099
TNFR2 non-canonical NF-kB pathway%WikiPathways_20200401%WP3398%Homo sapiens	TNFR2 non-canonical NF-kB pathway%WikiPathways_20200401%WP3398%Homo sapiens	36	0.624750932671486	1.50347629407284	0.0551020408163265	0.704174820613177	0.704174820613177	4	tags=3%, list=0%, signal=3%	2919
TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway%WikiPathways_20200401%WP2036%Homo sapiens	TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway%WikiPathways_20200401%WP2036%Homo sapiens	26	0.674009343392383	1.53991125966072	0.0595482546201232	0.704174820613177	0.704174820613177	4	tags=4%, list=0%, signal=4%	2919
Thrombin signalling through proteinase activated receptors (PARs)%WikiPathways_20200401%WP1929%Homo sapiens	Thrombin signalling through proteinase activated receptors (PARs)%WikiPathways_20200401%WP1929%Homo sapiens	20	0.680912994297815	1.49541729320828	0.0612244897959184	0.704174820613177	0.704174820613177	95	tags=10%, list=1%, signal=10%	3097/3096
Eukaryotic Transcription Initiation%WikiPathways_20200401%WP405%Homo sapiens	Eukaryotic Transcription Initiation%WikiPathways_20200401%WP405%Homo sapiens	31	-0.583610305034172	-1.45183671295234	0.062992125984252	0.704174820613177	0.704174820613177	1453	tags=19%, list=13%, signal=17%	2781/2802/2788/2776/2801/2771
FGFR3 signalling in chondrocyte proliferation and terminal differentiation%WikiPathways_20200401%WP4767%Homo sapiens	FGFR3 signalling in chondrocyte proliferation and terminal differentiation%WikiPathways_20200401%WP4767%Homo sapiens	20	0.675543745911345	1.48362538006241	0.063265306122449	0.704174820613177	0.704174820613177	1246	tags=30%, list=11%, signal=27%	3303/3305/3300/217/2982/215
MAPK Cascade%WikiPathways_20200401%WP422%Homo sapiens	MAPK Cascade%WikiPathways_20200401%WP422%Homo sapiens	23	-0.617472188751586	-1.46211318788917	0.0637450199203187	0.704174820613177	0.704174820613177	1685	tags=30%, list=15%, signal=26%	175/1778/1777/210/1786/1783/481
PKC-gamma calcium signaling pathway in ataxia%WikiPathways_20200401%WP4760%Homo sapiens	PKC-gamma calcium signaling pathway in ataxia%WikiPathways_20200401%WP4760%Homo sapiens	16	0.674416268941083	1.45661525305072	0.0854870775347912	0.704174820613177	0.704174820613177	714	tags=12%, list=6%, signal=12%	2634/2632
Generic Transcription Pathway%WikiPathways_20200401%WP1822%Homo sapiens	Generic Transcription Pathway%WikiPathways_20200401%WP1822%Homo sapiens	230	0.427469212826348	1.30691515373011	0.0858995137763371	0.704174820613177	0.704174820613177	1788	tags=18%, list=16%, signal=16%	1236/970/1119/1164/1051/976/1263/1296/1111/1152/1017/1104/1195/1186/1349/965/993/1268/1054/1024/1105/991/1154/1326/1185/1019/1147/1244/1234/988/1007/1266/1123/554/1178/1010/1071/1052/1180/1311/187/978
Hippo-Yap signaling pathway%WikiPathways_20200401%WP4537%Homo sapiens	Hippo-Yap signaling pathway%WikiPathways_20200401%WP4537%Homo sapiens	12	-0.692394556107666	-1.45311586593703	0.0875486381322957	0.704174820613177	0.704174820613177	16	tags=25%, list=0%, signal=25%	2862/2867/1836
