ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
miRNAs involvement in the immune response in sepsis%WikiPathways_20190910%WP4329%Homo sapiens	miRNAs involvement in the immune response in sepsis%WikiPathways_20190910%WP4329%Homo sapiens	33	0.668933438832072	1.98276369946315	0.0017636684303351	0.165181885671863	0.155511272613605	2470	tags=45%, list=22%, signal=36%	6351/3576/7412/7124/1147/4792/5971/5966/5970/3569/3002/3551/7189/3934/4615
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20190910%WP3617%Homo sapiens	Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20190910%WP3617%Homo sapiens	33	0.683597820934352	2.02622991421573	0.0017636684303351	0.165181885671863	0.155511272613605	567	tags=24%, list=5%, signal=23%	2920/3576/7412/330/5743/7124/597/1147
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	54	0.597816081150203	1.93992804689531	0.00187265917602996	0.165181885671863	0.155511272613605	630	tags=20%, list=6%, signal=19%	2920/2919/3576/330/7128/7124/8767/55914/6347/1147/10392
Folate Metabolism%WikiPathways_20190910%WP176%Homo sapiens	Folate Metabolism%WikiPathways_20190910%WP176%Homo sapiens	55	0.523579107611274	1.70526236362782	0.00188679245283019	0.165181885671863	0.155511272613605	2027	tags=38%, list=18%, signal=31%	10797/2348/7124/3043/6648/6347/6649/4552/4522/2350/55312/5970/1491/2266/1435/6470/2244/338/19/2879/3569
Lung fibrosis%WikiPathways_20190910%WP3624%Homo sapiens	Lung fibrosis%WikiPathways_20190910%WP3624%Homo sapiens	58	0.591155031639299	1.93450297766332	0.0019047619047619	0.165181885671863	0.155511272613605	781	tags=19%, list=7%, signal=18%	2920/6351/5806/3576/4780/6498/7124/6347/1051/4092/729238
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	222	-0.375677600956603	-1.49080353525806	0.0022271714922049	0.165181885671863	0.155511272613605	1927	tags=24%, list=17%, signal=21%	7414/2788/150/1432/57406/2782/5770/5175/409/2/5595/5879/5874/5295/51368/10916/334/5880/2769/5336/1675/10235/1191/6464/5590/9948/7076/7040/391/5580/1445/1893/2534/813/2885/5170/54518/801/8527/2621/8525/2207/2151/7277/7873/87/2783/6915/9749/5005/54863/5154/6850/2771
Spinal Cord Injury%WikiPathways_20190910%WP2431%Homo sapiens	Spinal Cord Injury%WikiPathways_20190910%WP2431%Homo sapiens	107	0.455525815716135	1.64221515604311	0.00369685767097967	0.183467326324469	0.172726187763782	564	tags=10%, list=5%, signal=10%	2920/2919/3576/3627/301/1017/5743/6403/7124/1027/6347
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	87	0.455578129421024	1.59350832923493	0.00371057513914657	0.183467326324469	0.172726187763782	710	tags=10%, list=6%, signal=10%	6351/3576/1326/3627/958/3449/7124/1147/1513
Toll-like Receptor Signaling Pathway%WikiPathways_20190910%WP75%Homo sapiens	Toll-like Receptor Signaling Pathway%WikiPathways_20190910%WP75%Homo sapiens	87	0.458299329757476	1.60302646700673	0.00371057513914657	0.183467326324469	0.172726187763782	275	tags=8%, list=2%, signal=8%	6351/3576/1326/3627/958/3449/7124
Regulation of toll-like receptor signaling pathway%WikiPathways_20190910%WP1449%Homo sapiens	Regulation of toll-like receptor signaling pathway%WikiPathways_20190910%WP1449%Homo sapiens	116	0.42348985681487	1.54742695076611	0.00544464609800363	0.226424694708277	0.21316860672713	1147	tags=14%, list=10%, signal=13%	6351/3576/1326/3627/7128/958/57162/3449/7124/8878/1147/1154/729238/941/1540/4792
EBV LMP1 signaling%WikiPathways_20190910%WP262%Homo sapiens	EBV LMP1 signaling%WikiPathways_20190910%WP262%Homo sapiens	22	0.64693954040394	1.73232286838846	0.00559701492537313	0.226424694708277	0.21316860672713	1473	tags=32%, list=13%, signal=28%	3576/7185/7124/1147/4792/6364/5970
