ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING	334	0.388153272369229	1.62970965267232	0.00186915887850467	0.0605322947095099	0.0541519328994346	2634	tags=30%, list=23%, signal=24%	2920/2921/2919/3576/3627/1902/2792/301/6374/8323/7480/6360/2696/4828/1268/1907/1392/6865/4161/54886/3351/1814/2785/10266/7432/7434/1236/10203/6469/1395/4935/4160/6010/2826/2359/1234/1393/1812/9283/1815/10681/7474/10692/4987/64748/4988/9038/6372/2840/3062/6750/6364/2357/6866/5734/1908/7976/4889/6344/2833/5729/7433/8484/4159/79924/5179/11211/351/846/4852/116/5732/2015/7252/554/5196/7852/59340/146/186/3355/551/2693/6387/3792/56413/7476/3577/50833/5032/2532/1233/1132/53637/2642/7855/2925/3354/885/1240/2492
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	217	0.433379137243039	1.72912937073406	0.00189393939393939	0.0605322947095099	0.0541519328994346	1813	tags=23%, list=16%, signal=20%	2920/2921/6351/2919/8744/3576/3627/23495/958/6374/6360/3449/7292/7124/1439/5008/4233/3953/6347/1236/3976/94/4352/658/2826/8795/1234/2689/51561/6355/3791/1489/6356/90/6372/53832/3626/5617/6364/3596/10913/2833/3625/5159/7042/50615/1435/943/3604/50616
Lung fibrosis%WikiPathways_20190910%WP3624%Homo sapiens	Lung fibrosis%WikiPathways_20190910%WP3624%Homo sapiens	58	0.591155031639299	1.97175003696438	0.00189393939393939	0.0605322947095099	0.0541519328994346	781	tags=19%, list=7%, signal=18%	2920/6351/5806/3576/4780/6498/7124/6347/1051/4092/729238
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	54	0.597816081150203	1.96577875517428	0.00189753320683112	0.0605322947095099	0.0541519328994346	630	tags=20%, list=6%, signal=19%	2920/2919/3576/330/7128/7124/8767/55914/6347/1147/10392
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	301	0.36808506505019	1.52316181809286	0.00190839694656489	0.0605322947095099	0.0541519328994346	1939	tags=23%, list=17%, signal=19%	2920/2921/6351/2919/3576/3627/1902/2792/301/6374/814/6360/1645/1268/5996/3351/1814/2785/3838/6385/1236/108/5148/6010/336/5475/2826/6714/29967/5947/2359/8608/1234/6003/9283/3709/1815/10681/10692/4987/6121/5533/5158/4988/6372/2840/6750/6364/2357/5137/3708/3710/6000/4889/2833/2780/5528/8484/9628/5179/5588/2770/338/351/2817/846/4852/23236
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	242	0.381510406157191	1.54532851558691	0.00191938579654511	0.0605322947095099	0.0541519328994346	2634	tags=31%, list=23%, signal=24%	2920/2921/2919/3576/3627/1902/301/6374/6360/4828/1268/1907/6865/4161/54886/3351/1814/1236/4935/4160/6010/2826/2359/1234/1812/9283/1815/10692/4987/64748/4988/9038/6372/2840/3062/6750/6364/2357/6866/5734/1908/4889/2833/5729/8484/4159/5179/351/4852/5732/7252/554/5196/7852/59340/146/186/3355/551/2693/6387/3792/56413/3577/5032/2532/1233/1132/53637/2925/3354/885/1240/2492
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	42	0.674260160452976	2.11066579011905	0.001953125	0.0605322947095099	0.0541519328994346	145	tags=17%, list=1%, signal=17%	2920/2921/2919/3576/3627/6374/6360
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING	42	0.693196524007633	2.16994310930283	0.001953125	0.0605322947095099	0.0541519328994346	994	tags=26%, list=9%, signal=24%	2920/6351/2919/3576/3627/5743/7124/6347/3976/941/1234
miRNAs involvement in the immune response in sepsis%WikiPathways_20190910%WP4329%Homo sapiens	miRNAs involvement in the immune response in sepsis%WikiPathways_20190910%WP4329%Homo sapiens	33	0.668933438832072	1.99760064331252	0.00195694716242661	0.0605322947095099	0.0541519328994346	2470	tags=45%, list=22%, signal=36%	6351/3576/7412/7124/1147/4792/5971/5966/5970/3569/3002/3551/7189/3934/4615
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20190910%WP3617%Homo sapiens	Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20190910%WP3617%Homo sapiens	33	0.683597820934352	2.04139211406399	0.00195694716242661	0.0605322947095099	0.0541519328994346	567	tags=24%, list=5%, signal=23%	2920/3576/7412/330/5743/7124/597/1147
