ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway%WikiPathways_20190910%WP2380%Homo sapiens	Brain-Derived Neurotrophic Factor (BDNF) signaling pathway%WikiPathways_20190910%WP2380%Homo sapiens	131	-0.567996261556314	-1.86562515276491	0.0016260162601626	0.160775862068966	0.15426497277677	572	tags=11%, list=5%, signal=10%	5792/8660/140885/25759/5295/650/7189/9252/6197/4792/2885/6774/5170/2309
Insulin Signaling%WikiPathways_20190910%WP481%Homo sapiens	Insulin Signaling%WikiPathways_20190910%WP481%Homo sapiens	153	-0.549415502754969	-1.83442131867387	0.0016260162601626	0.160775862068966	0.15426497277677	700	tags=14%, list=6%, signal=14%	5597/3480/5213/4641/5792/4294/8660/4217/9175/25759/2308/6885/5295/5584/9252/6197/23433/3799/2885/23678/5170/2309
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	112	-0.640806810141596	-2.05692031969012	0.00166944908180301	0.160775862068966	0.15426497277677	618	tags=12%, list=5%, signal=11%	7529/3845/8660/4217/25759/5295/7189/9252/6197/4792/2885/5170/2309
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	90	-0.593206032329702	-1.84829700120825	0.00172413793103448	0.160775862068966	0.15426497277677	736	tags=13%, list=7%, signal=13%	2065/2254/930/8660/5154/2252/2308/5295/9365/2885/5170/2309
Overview of leukocyte-intrinsic Hippo pathway functions%WikiPathways_20190910%WP4542%Homo sapiens	Overview of leukocyte-intrinsic Hippo pathway functions%WikiPathways_20190910%WP4542%Homo sapiens	25	-0.798792225623718	-1.9724651568467	0.00386100386100386	0.220449172576832	0.211521712081623	565	tags=16%, list=5%, signal=15%	930/1236/2308/2309
NAD metabolism, sirtuins and aging%WikiPathways_20190910%WP3630%Homo sapiens	NAD metabolism, sirtuins and aging%WikiPathways_20190910%WP3630%Homo sapiens	10	-0.856855502880775	-1.79946371643954	0.00408163265306122	0.220449172576832	0.211521712081623	327	tags=20%, list=3%, signal=19%	2308/2309
VEGFA-VEGFR2 Signaling Pathway%WikiPathways_20190910%WP3888%Homo sapiens	VEGFA-VEGFR2 Signaling Pathway%WikiPathways_20190910%WP3888%Homo sapiens	215	-0.451868675825697	-1.56793521057383	0.0047244094488189	0.220449172576832	0.211521712081623	1019	tags=13%, list=9%, signal=13%	3164/8569/8772/1490/4313/9510/22899/2266/3791/154796/2244/10645/1558/57007/4217/25759/2308/5295/9365/5584/10628/9252/5530/4792/2885/6774/83737/5170/2309
Kit receptor signaling pathway%WikiPathways_20190910%WP304%Homo sapiens	Kit receptor signaling pathway%WikiPathways_20190910%WP304%Homo sapiens	57	-0.654697656659445	-1.87731225926064	0.00531914893617021	0.220449172576832	0.211521712081623	686	tags=28%, list=6%, signal=26%	6909/4137/6194/6591/6654/4145/5579/695/2033/4067/5295/4286/6197/2885/6774/2309
Signaling Pathways in Glioblastoma%WikiPathways_20190910%WP2261%Homo sapiens	Signaling Pathways in Glioblastoma%WikiPathways_20190910%WP2261%Homo sapiens	78	-0.577532287819701	-1.75121120710361	0.00531914893617021	0.220449172576832	0.211521712081623	736	tags=13%, list=7%, signal=12%	2065/3480/3845/2033/2308/5295/5584/2885/5170/2309
Sleep regulation%WikiPathways_20190910%WP3591%Homo sapiens	Sleep regulation%WikiPathways_20190910%WP3591%Homo sapiens	29	0.607320279694244	1.68714609651952	0.00852878464818763	0.282062915910466	0.27064030311714	592	tags=21%, list=5%, signal=20%	2353/10911/5020/8863/1737/5021
IL-5 Signaling Pathway%WikiPathways_20190910%WP127%Homo sapiens	IL-5 Signaling Pathway%WikiPathways_20190910%WP127%Homo sapiens	37	-0.684705700322986	-1.85095735538583	0.00897666068222621	0.282062915910466	0.27064030311714	686	tags=24%, list=6%, signal=23%	695/3845/6850/4067/3558/5295/2885/6774/2309
IL-2 Signaling Pathway%WikiPathways_20190910%WP49%Homo sapiens	IL-2 Signaling Pathway%WikiPathways_20190910%WP49%Homo sapiens	39	-0.686804659998008	-1.86034568076209	0.00907441016333938	0.282062915910466	0.27064030311714	595	tags=15%, list=5%, signal=15%	6850/3558/5295/2885/6774/2309
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	42	0.524432749526834	1.56360883343875	0.0132743362831858	0.380871341048332	0.3654473146788	481	tags=12%, list=4%, signal=11%	6364/7852/2826/2921/2919
PI3K-Akt Signaling Pathway%WikiPathways_20190910%WP4172%Homo sapiens	PI3K-Akt Signaling Pathway%WikiPathways_20190910%WP4172%Homo sapiens	289	-0.384000684798623	-1.3861175833376	0.0148367952522255	0.391601049868766	0.375742505870977	756	tags=8%, list=7%, signal=8%	3791/2846/3480/2254/8516/3845/6850/930/3558/5154/2252/5586/5295/23035/5008/1943/3673/2885/3570/23678/100533105/5170/2309
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	63	-0.560694453025659	-1.62432251722652	0.0162748643761302	0.391601049868766	0.375742505870977	886	tags=13%, list=8%, signal=12%	2791/4313/3480/3845/5295/2771/5170/2309
Chemokine signaling pathway%WikiPathways_20190910%WP3929%Homo sapiens	Chemokine signaling pathway%WikiPathways_20190910%WP3929%Homo sapiens	139	-0.454549710049325	-1.50712534188203	0.0194174757281553	0.391601049868766	0.375742505870977	599	tags=8%, list=5%, signal=8%	3845/4067/8976/1236/25759/5295/2771/4792/2885/6774/2309
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	156	-0.432339054550774	-1.44927795063969	0.0194805194805195	0.391601049868766	0.375742505870977	599	tags=7%, list=5%, signal=7%	3845/4067/8976/1236/25759/5295/2771/4792/2885/6774/2309
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	252	-0.388392386433712	-1.3756112323202	0.019578313253012	0.391601049868766	0.375742505870977	650	tags=9%, list=6%, signal=9%	5707/2254/10645/930/8660/5576/5696/5154/2252/23112/9219/2308/5295/23035/9365/7189/5717/7874/2122/8975/2885/5170/2309
Oxidative Stress%WikiPathways_20190910%WP408%Homo sapiens	Oxidative Stress%WikiPathways_20190910%WP408%Homo sapiens	27	0.569487332743207	1.56564408311438	0.0204918032786885	0.391601049868766	0.375742505870977	2291	tags=30%, list=20%, signal=24%	2353/6649/27035/2936/3726/4780/2878/6647
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	259	0.324335907987288	1.28193837471337	0.0229885057471264	0.391601049868766	0.375742505870977	1655	tags=22%, list=15%, signal=19%	4312/4680/634/4054/1280/10753/3912/4038/8985/1287/1520/4015/5351/3384/3918/826/3675/3689/4811/4148/3685/4060/64175/1088/50848/4324/9313/960/871/7143/2331/3913/726/4319/3915/3687/4322/3383/26577/682/10536/79709/1308/633/8754/780/1288/5175/2192/1293/5033/4052/5118/8515/1292/6868
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	144	0.377520414830506	1.37734196093206	0.0234375	0.391601049868766	0.375742505870977	722	tags=10%, list=6%, signal=10%	6364/10911/7852/2852/2150/5020/51083/4886/2826/2921/2919/2832/3814/5021/6019
Interleukin-11 Signaling Pathway%WikiPathways_20190910%WP2332%Homo sapiens	Interleukin-11 Signaling Pathway%WikiPathways_20190910%WP2332%Homo sapiens	41	-0.601698657596065	-1.64520708180567	0.0236363636363636	0.391601049868766	0.375742505870977	375	tags=15%, list=3%, signal=14%	8554/5295/3673/2885/6774/5170
IL-6 signaling pathway%WikiPathways_20190910%WP364%Homo sapiens	IL-6 signaling pathway%WikiPathways_20190910%WP364%Homo sapiens	41	-0.588368191915974	-1.60875797848164	0.0254545454545455	0.391601049868766	0.375742505870977	603	tags=17%, list=5%, signal=16%	51701/8648/6885/5295/2885/6774/3570
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	98	-0.492478020882715	-1.54616242453318	0.0259965337954939	0.391601049868766	0.375742505870977	327	tags=13%, list=3%, signal=13%	5292/2625/7412/6097/4313/3586/3598/2308/5295/5008/6774/3570/2309
