ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING	334	0.561185597841255	1.79139264852693	0.00153139356814701	0.0273560689402274	0.0200721826568622	397	tags=5%, list=4%, signal=5%	2920/2919/2921/1236/6372/3576/4828/301/9034/6374/1902/976/718/5732/6387/6364
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	301	0.640343060711064	2.02559400658685	0.00157728706624606	0.0273560689402274	0.0200721826568622	692	tags=9%, list=6%, signal=9%	6351/2920/2919/2921/1236/6372/3576/6714/301/8601/3708/6374/1902/2239/6385/718/6387/6364/2770/5533/109/5996/4886/1268/6004/814/9170/3627
Nuclear Receptors Meta-Pathway%WikiPathways_20190910%WP2882%Homo sapiens	Nuclear Receptors Meta-Pathway%WikiPathways_20190910%WP2882%Homo sapiens	252	0.584525989216831	1.82587037304469	0.00159489633173844	0.0273560689402274	0.0200721826568622	639	tags=15%, list=6%, signal=15%	5743/330/4616/6347/7128/7124/8553/7296/6714/2730/23657/89795/10062/8878/2539/23764/3162/1831/3725/4780/10560/3726/9792/3303/8660/6364/11182/2258/9817/1581/1728/4199/5226/10728/2947/6533/5243/6535
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	242	0.608908936884938	1.90248884848623	0.0016025641025641	0.0273560689402274	0.0200721826568622	397	tags=6%, list=4%, signal=6%	2920/2919/2921/1236/6372/3576/4828/301/9034/6374/1902/718/5732/6387/6364
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	217	0.74164011686522	2.29100739619891	0.00161290322580645	0.0273560689402274	0.0200721826568622	397	tags=10%, list=4%, signal=10%	6351/2920/2919/2921/1236/8744/970/6347/6372/3576/7124/11009/958/6374/3976/7424/4233/8764/3604/3600/6387/6364
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	156	0.708226218404987	2.12374154275478	0.0016366612111293	0.0273560689402274	0.0200721826568622	411	tags=11%, list=4%, signal=11%	6351/2920/2919/2921/1236/6347/6372/3576/6374/3055/5970/4792/6387/4790/6364/1398/2770
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	144	0.745682506732545	2.21063759474625	0.00166112956810631	0.0273560689402274	0.0200721826568622	397	tags=9%, list=4%, signal=9%	2920/2919/2921/1236/6372/3576/4828/301/9034/6374/718/6387/6364
Regulation of toll-like receptor signaling pathway%WikiPathways_20190910%WP1449%Homo sapiens	Regulation of toll-like receptor signaling pathway%WikiPathways_20190910%WP1449%Homo sapiens	116	0.735011529433954	2.11903902169016	0.00173310225303293	0.0273560689402274	0.0200721826568622	1091	tags=25%, list=10%, signal=23%	6351/7128/3576/7124/958/57162/8878/5970/5606/3725/4792/11213/7187/5777/1540/4790/57161/3663/941/3627/3665/10000/4791/1154/148022/8737/1326/3442/10771
Senescence and Autophagy in Cancer%WikiPathways_20190910%WP615%Homo sapiens	Senescence and Autophagy in Cancer%WikiPathways_20190910%WP615%Homo sapiens	95	0.687125827014291	1.91496070856022	0.00177619893428064	0.0273560689402274	0.0200721826568622	1128	tags=27%, list=10%, signal=25%	2919/3576/11009/960/6714/8878/1051/5606/3659/3725/3663/23710/3486/9821/5054/2932/3665/22863/8804/596/7405/3552/5111/81631/4089/5894
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	87	0.765055614719806	2.09738148698575	0.00179533213644524	0.0273560689402274	0.0200721826568622	694	tags=17%, list=6%, signal=16%	6351/3576/7124/1513/958/5970/5606/3725/4792/7187/4790/3663/941/3627/3665
Toll-like Receptor Signaling Pathway%WikiPathways_20190910%WP75%Homo sapiens	Toll-like Receptor Signaling Pathway%WikiPathways_20190910%WP75%Homo sapiens	87	0.758324753705952	2.0789289941077	0.00179533213644524	0.0273560689402274	0.0200721826568622	1073	tags=23%, list=9%, signal=21%	6351/3576/7124/958/5970/5606/3725/4792/7187/4790/3663/941/3627/3665/10000/4793/148022/8737/1326/3442
TNF alpha Signaling Pathway%WikiPathways_20190910%WP231%Homo sapiens	TNF alpha Signaling Pathway%WikiPathways_20190910%WP231%Homo sapiens	83	0.696514932453473	1.89542882267687	0.00179856115107914	0.0273560689402274	0.0200721826568622	1291	tags=31%, list=11%, signal=28%	330/7185/6347/7128/7124/5966/5606/3725/4792/10010/4790/7186/4893/329/836/4793/4791/840/8737/1326/7133/8439/5894/1147/6610/1457
Cytosolic DNA-sensing pathway%WikiPathways_20190910%WP4655%Homo sapiens	Cytosolic DNA-sensing pathway%WikiPathways_20190910%WP4655%Homo sapiens	58	0.774579216408468	2.01630143836894	0.0018018018018018	0.0273560689402274	0.0200721826568622	830	tags=22%, list=7%, signal=21%	6351/5970/4792/9533/1540/4790/7706/3627/3665/661/90865/4793/23586
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	58	0.790277378366111	2.05716520783813	0.0018018018018018	0.0273560689402274	0.0200721826568622	426	tags=24%, list=4%, signal=23%	2919/3576/6714/23545/528/5970/3725/4233/4792/58494/9296/4790/51606/526
Lung fibrosis%WikiPathways_20190910%WP3624%Homo sapiens	Lung fibrosis%WikiPathways_20190910%WP3624%Homo sapiens	58	0.873614028979518	2.27409822765215	0.0018018018018018	0.0273560689402274	0.0200721826568622	339	tags=22%, list=3%, signal=22%	6351/2920/6347/3576/7124/6498/1051/4092/3162/5806/4780/1490/4204
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	81	0.682038297972779	1.84775342352601	0.00180831826401447	0.0273560689402274	0.0200721826568622	1422	tags=26%, list=13%, signal=23%	330/8744/970/7124/958/5971/8764/3604/7187/7186/329/4791/7133/1147/10197/10913/5720/9040/5686/23198/5718
Small cell lung cancer%WikiPathways_20190910%WP4658%Homo sapiens	Small cell lung cancer%WikiPathways_20190910%WP4658%Homo sapiens	88	0.696509707136346	1.90479184795196	0.00181818181818182	0.0273560689402274	0.0200721826568622	921	tags=22%, list=8%, signal=20%	5743/330/7185/4616/1164/5970/4792/1017/7187/4790/7186/329/836/10000/4793/1643/6257/596/3911
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	54	0.822869752186895	2.12795122368409	0.00183150183150183	0.0273560689402274	0.0200721826568622	429	tags=22%, list=4%, signal=21%	2920/2919/330/6347/7128/3576/7124/8767/5970/4792/4790/64127
TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway%WikiPathways_20190910%WP2036%Homo sapiens	TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway%WikiPathways_20190910%WP2036%Homo sapiens	40	0.831888054191604	2.0604967798205	0.0018450184501845	0.0273560689402274	0.0200721826568622	1200	tags=50%, list=11%, signal=45%	330/7185/6347/7124/5970/3725/4792/5971/7187/4790/7186/2932/329/836/4793/4791/840/8737/5894/1147
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	42	0.882474826149222	2.19743963965573	0.00186219739292365	0.0273560689402274	0.0200721826568622	107	tags=19%, list=1%, signal=19%	2920/2919/2921/1236/6372/3576/9034/6374
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING	42	0.89334758812671	2.22451376965232	0.00186219739292365	0.0273560689402274	0.0200721826568622	136	tags=21%, list=1%, signal=21%	6351/2920/2919/5743/6347/3576/7124/3383/3976
miRNAs involvement in the immune response in sepsis%WikiPathways_20190910%WP4329%Homo sapiens	miRNAs involvement in the immune response in sepsis%WikiPathways_20190910%WP4329%Homo sapiens	33	0.876917602390557	2.11943179444342	0.00193050193050193	0.0273560689402274	0.0200721826568622	552	tags=39%, list=5%, signal=38%	6351/3576/7124/3383/5966/5970/3659/4792/5971/7187/4790/3663/7412
Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20190910%WP3617%Homo sapiens	Photodynamic therapy-induced NF-kB survival signaling%WikiPathways_20190910%WP3617%Homo sapiens	33	0.844587283430079	2.0412922910938	0.00193050193050193	0.0273560689402274	0.0200721826568622	552	tags=36%, list=5%, signal=35%	2920/5743/330/3576/7124/3383/5966/5970/5971/4790/597/7412
