ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	90	-0.465936566968664	-1.71048827177929	0.00198019801980198	0.376008064516129	0.356536502546689	563	tags=11%, list=5%, signal=11%	8822/3082/2065/3164/2251/2252/5170/9365/2885/2309
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	217	-0.375710789287858	-1.55430049677524	0.00201612903225806	0.376008064516129	0.356536502546689	2628	tags=31%, list=23%, signal=24%	6360/7850/7046/6368/51561/7132/7423/7293/3590/3596/6362/6351/6367/56034/6366/3593/6376/3456/64109/356/3442/650/3467/6346/3454/1271/6354/3553/3627/6375/3563/3459/3446/8740/1233/3577/2920/3565/5154/23495/3440/3976/8743/4049/51330/9966/1435/3082/4352/5196/3574/10663/10913/3595/3791/3586/7133/3570/5008/3558/3576/3443/7173/3567/8793/6369/1236
Kit receptor signaling pathway%WikiPathways_20190910%WP304%Homo sapiens	Kit receptor signaling pathway%WikiPathways_20190910%WP304%Homo sapiens	57	-0.501536180802784	-1.69839166127429	0.00575815738963532	0.37753036437247	0.357979970168336	1920	tags=25%, list=17%, signal=20%	6774/6714/3635/3726/1796/5579/596/6197/2887/6615/695/4286/2885/2309
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	112	-0.413616001409361	-1.57542805662397	0.00583657587548638	0.37753036437247	0.357979970168336	1861	tags=22%, list=16%, signal=19%	3725/816/9252/356/9500/3654/5970/4803/4215/5663/596/7189/6197/4792/810/8471/27018/815/4217/57498/5603/10019/5170/2885/2309
Overview of leukocyte-intrinsic Hippo pathway functions%WikiPathways_20190910%WP4542%Homo sapiens	Overview of leukocyte-intrinsic Hippo pathway functions%WikiPathways_20190910%WP4542%Homo sapiens	25	-0.666577128787717	-1.88816059058119	0.00596421471172962	0.37753036437247	0.357979970168336	318	tags=12%, list=3%, signal=12%	639/1236/2309
 Control of immune tolerance by vasoactive intestinal peptide%WikiPathways_20190910%WP4484%Homo sapiens	 Control of immune tolerance by vasoactive intestinal peptide%WikiPathways_20190910%WP4484%Homo sapiens	13	-0.712647545847165	-1.72592840362007	0.00607287449392713	0.37753036437247	0.357979970168336	1186	tags=38%, list=10%, signal=34%	3565/940/3586/3558/3567
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING	334	-0.306315300376275	-1.32229408559597	0.0100806451612903	0.404482197722754	0.38353610395046	2941	tags=35%, list=26%, signal=27%	6372/1131/1133/4157/7434/10022/718/3360/623/1081/1908/5724/10161/3640/7481/5030/117/8326/5032/51384/183/3549/6360/8325/6368/53829/6870/719/1393/3792/7480/57105/7482/9170/6869/10203/887/64748/1241/2853/5443/7252/2788/3351/2791/6366/1395/6376/554/7349/10800/8477/10681/3269/2783/56413/1909/3355/1604/5173/6346/6755/6344/50835/4922/7200/3627/6375/2925/50833/10266/23566/3061/2867/1233/10874/3577/2920/1906/151/7201/2691/53637/2847/7473/796/186/10316/553/5739/4852/9034/4935/6865/10267/2785/2916/2695/1392/5367/2532/64106/5196/1814/10663/8111/1240/10692/8698/4828/2840/3576/2918/6866/2846/57007/1236
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY	125	-0.377990991893208	-1.46726918168576	0.0136986301369863	0.404482197722754	0.38353610395046	2016	tags=22%, list=18%, signal=19%	6773/1442/3593/3598/3456/6774/64109/3442/3467/3454/1271/3563/3459/3446/3565/3440/3976/4352/3574/3595/3586/3570/5008/3558/3443/7173/3567/2885
Selective expression of chemokine receptors during T-cell polarization%WikiPathways_20190910%WP4494%Homo sapiens	Selective expression of chemokine receptors during T-cell polarization%WikiPathways_20190910%WP4494%Homo sapiens	28	-0.568484116301025	-1.66062702801991	0.015625	0.404482197722754	0.38353610395046	1323	tags=29%, list=12%, signal=25%	3459/1233/3565/940/3595/3558/3567/1236
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	51	-0.468955572383916	-1.56193872154318	0.0168855534709193	0.404482197722754	0.38353610395046	1493	tags=35%, list=13%, signal=31%	2104/9971/9975/6258/5241/5465/8856/7421/9970/10002/367/3174/6097/8431/6096/2516/3164/2101
IL-2 Signaling Pathway%WikiPathways_20190910%WP49%Homo sapiens	IL-2 Signaling Pathway%WikiPathways_20190910%WP49%Homo sapiens	39	-0.510257747330892	-1.60429384483153	0.017208413001912	0.404482197722754	0.38353610395046	176	tags=13%, list=2%, signal=13%	596/6850/3558/2885/2309
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	242	-0.317014286826687	-1.33829718625148	0.0176817288801572	0.404482197722754	0.38353610395046	3214	tags=40%, list=28%, signal=29%	10563/51289/2832/51052/4889/643/4283/4295/1132/4159/6372/1131/1133/4157/10022/718/3360/623/1081/1908/5724/10161/3640/5030/5032/183/6360/6368/53829/6870/719/3792/57105/9170/6869/887/64748/1241/2853/5443/7252/3351/6366/6376/554/10800/8477/3269/56413/1909/3355/5173/6346/6755/4922/7200/3627/6375/2925/23566/3061/2867/1233/10874/3577/2920/1906/151/7201/53637/2847/186/10316/553/5739/4852/9034/4935/6865/5367/2532/64106/5196/1814/10663/8111/1240/10692/8698/4828/2840/3576/6866/2846/57007/1236
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	25	-0.57631785021587	-1.63249023320845	0.0178926441351889	0.404482197722754	0.38353610395046	176	tags=20%, list=2%, signal=20%	3635/3563/3558/3567/2885
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	63	-0.421948200270931	-1.45725240914335	0.0190839694656489	0.404482197722754	0.38353610395046	1466	tags=25%, list=13%, signal=22%	5970/79132/9641/3446/7187/7311/80143/7189/3440/4792/9246/8772/57506/9636/3443/83737
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	60	-0.442181796483449	-1.51038278942852	0.0191204588910134	0.404482197722754	0.38353610395046	1981	tags=33%, list=18%, signal=28%	3593/3456/3442/3467/5970/3627/79132/9641/3446/7187/80143/7189/3440/4792/8772/57506/5603/9636/3576/3443
Spinal Cord Injury%WikiPathways_20190910%WP2431%Homo sapiens	Spinal Cord Injury%WikiPathways_20190910%WP2431%Homo sapiens	107	-0.383002694904183	-1.44812876582161	0.0216962524654832	0.404482197722754	0.38353610395046	1434	tags=17%, list=13%, signal=15%	3553/3627/9423/6586/50515/2920/3565/1958/50507/11025/102725035/3164/3558/3576/1463/4155/4321/2309
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	11	-0.700626701404875	-1.62518224545935	0.0217391304347826	0.404482197722754	0.38353610395046	1486	tags=55%, list=13%, signal=47%	3654/5970/4803/7311/7189/4792
Oligodendrocyte Specification and differentiation(including remyelination), leading to Myelin Components for CNS%WikiPathways_20190910%WP4304%Homo sapiens	Oligodendrocyte Specification and differentiation(including remyelination), leading to Myelin Components for CNS%WikiPathways_20190910%WP4304%Homo sapiens	25	-0.558142147331818	-1.58100534959987	0.0218687872763419	0.404482197722754	0.38353610395046	2242	tags=40%, list=20%, signal=32%	1267/4661/650/3553/2920/2736/3976/6663/6660/4155
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	63	-0.417452847814257	-1.44172713093804	0.0229007633587786	0.404482197722754	0.38353610395046	975	tags=21%, list=9%, signal=19%	2788/2791/6714/10681/2783/685/596/4846/2785/857/2771/5170/2309
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	301	-0.30283797520523	-1.28930413095799	0.023109243697479	0.404482197722754	0.38353610395046	3267	tags=36%, list=29%, signal=26%	2786/2782/50700/10563/51289/9628/23236/2832/4889/5567/643/4283/1132/5530/1258/9249/6372/10022/5582/718/623/2775/5030/79823/5499/183/63940/6360/5532/6368/53829/6383/5144/719/55937/1208/114/9170/6351/375790/2774/2853/5443/5576/2788/3351/2791/6366/6376/6714/10681/5137/5153/816/2783/3355/5173/6346/6755/5136/50835/7276/5145/3627/5148/50833/23566/1233/10874/3577/2920/10645/151/107/53637/8644/5996/2847/186/10316/9227/64220/335/54884/345/4852/5575/108/2785/2916/815/5367/5196/1814/10663/2979/10692/8698/2780/2840/6004/5330/3576/2918/2771/1645/57007/1236
