source	target
GO:0006974	26574
GO:0006974	25
GO:0006974	84142
GO:0006974	65057
GO:0006974	340485
GO:0006974	57007
GO:0006974	86
GO:0006974	10097
GO:0006974	79913
GO:0006974	93973
GO:0006974	54936
GO:0006974	64782
GO:0006974	207
GO:0006974	64400
GO:0006974	8846
GO:0006974	121642
GO:0006974	221120
GO:0006974	54890
GO:0006974	84266
GO:0006974	91801
GO:0006974	126549
GO:0006974	27063
GO:0006974	55317
GO:0006974	9907
GO:0006974	322
GO:0006974	324
GO:0006974	328
GO:0006974	27301
GO:0006974	200558
GO:0006974	54840
GO:0006974	9716
GO:0006974	1820
GO:0006974	79624
GO:0006974	51008
GO:0006974	84164
GO:0006974	10973
GO:0006974	25842
GO:0006974	9070
GO:0006974	28990
GO:0006974	79915
GO:0006974	1386
GO:0006974	472
GO:0006974	23300
GO:0006974	91419
GO:0006974	545
GO:0006974	84126
GO:0006974	546
GO:0006974	4287
GO:0006974	79000
GO:0006974	6790
GO:0006974	8313
GO:0006974	29086
GO:0006974	9577
GO:0006974	571
GO:0006974	572
GO:0006974	7917
GO:0006974	578
GO:0006974	580
GO:0006974	10538
GO:0006974	581
GO:0006974	9031
GO:0006974	56647
GO:0006974	596
GO:0006974	597
GO:0006974	598
GO:0006974	10017
GO:0006974	10018
GO:0006974	83596
GO:0006974	599
GO:0006974	602
GO:0006974	604
GO:0006974	9774
GO:0006974	637
GO:0006974	54841
GO:0006974	NA
GO:0006974	641
GO:0006974	259282
GO:0006974	666
GO:0006974	221927
GO:0006974	672
GO:0006974	675
GO:0006974	79184
GO:0006974	23476
GO:0006974	83990
GO:0006974	84446
GO:0006974	7832
GO:0006974	138162
GO:0006974	10498
GO:0006974	835
GO:0006974	836
GO:0006974	842
GO:0006974	867
GO:0006974	10951
GO:0006974	11335
GO:0006974	23468
GO:0006974	57332
GO:0006974	57805
GO:0006974	152206
GO:0006974	147872
GO:0006974	891
GO:0006974	595
GO:0006974	902
GO:0006974	8812
GO:0006974	960
GO:0006974	972
GO:0006974	8555
GO:0006974	995
GO:0006974	8318
GO:0006974	988
GO:0006974	8317
GO:0006974	113130
GO:0006974	29965
GO:0006974	983
GO:0006974	1017
GO:0006974	1018
GO:0006974	80279
GO:0006974	1022
GO:0006974	1025
GO:0006974	1026
GO:0006974	1027
GO:0006974	55602
GO:0006974	1032
GO:0006974	1054
GO:0006974	378708
GO:0006974	201254
GO:0006974	22897
GO:0006974	80254
GO:0006974	1068
GO:0006974	1069
GO:0006974	755
GO:0006974	115004
GO:0006974	10036
GO:0006974	8208
GO:0006974	84303
GO:0006974	9557
GO:0006974	1111
GO:0006974	11200
GO:0006974	1137
GO:0006974	10519
GO:0006974	27141
GO:0006974	51550
GO:0006974	9575
GO:0006974	63967
GO:0006974	1191
GO:0006974	23019
GO:0006974	25904
GO:0006974	55571
GO:0006974	4848
GO:0006974	4849
GO:0006974	4850
GO:0006974	57472
GO:0006974	246175
GO:0006974	29883
GO:0006974	9337
GO:0006974	9125
GO:0006974	9318
GO:0006974	8533
GO:0006974	51138
GO:0006974	10987
GO:0006974	10980
GO:0006974	50813
GO:0006974	64708
GO:0006974	10920
GO:0006974	8738
GO:0006974	1396
GO:0006974	1407
GO:0006974	1454
GO:0006974	80169
GO:0006974	1493
GO:0006974	8451
GO:0006974	8450
GO:0006974	6387
GO:0006974	78996
GO:0006974	9937
GO:0006974	64858
GO:0006974	64421
GO:0006974	1642
GO:0006974	1643
GO:0006974	220042
GO:0006974	1649
GO:0006974	54541
GO:0006974	1653
GO:0006974	1663
GO:0006974	7919
GO:0006974	1655
GO:0006974	7913
GO:0006974	1660
GO:0006974	55929
GO:0006974	11144
GO:0006974	1763
GO:0006974	3301
GO:0006974	1791
GO:0006974	29980
GO:0006974	84444
GO:0006974	51514
GO:0006974	151636
GO:0006974	1859
GO:0006974	8445
GO:0006974	8444
GO:0006974	1869
GO:0006974	1874
GO:0006974	144455
GO:0006974	79733
GO:0006974	9521
GO:0006974	80820
GO:0006974	1956
GO:0006974	112399
GO:0006974	493861
GO:0006974	440275
GO:0006974	80237
GO:0006974	146956
GO:0006974	197342
GO:0006974	56946
GO:0006974	284131
GO:0006974	2033
GO:0006974	26122
GO:0006974	1969
GO:0006974	2067
GO:0006974	2068
GO:0006974	2071
GO:0006974	2072
GO:0006974	2073
GO:0006974	100533467
GO:0006974	267004
GO:0006974	2074
GO:0006974	375748
GO:0006974	1161
GO:0006974	157570
GO:0006974	54465
GO:0006974	55218
GO:0006974	9156
GO:0006974	64789
GO:0006974	2138
GO:0006974	2139
GO:0006974	2140
GO:0006974	2070
GO:0006974	80233
GO:0006974	199990
GO:0006974	91442
GO:0006974	23201
