ENSG_ID	logFC	Fold Change	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000118298	-0.461529147498384	-1.3770005612491	2.55803079822299	-6.80296802408837	6.54676764455315e-05	0.192460833994187	1.76585980273126
ENSG00000125355	0.547864510059487	1.46192014649669	3.36144732991455	6.47352909309726	9.66825599885789e-05	0.192460833994187	1.46940829958324
ENSG00000135569	-0.373336732769677	-1.29534530412308	2.22871146624153	-6.44668162814283	9.98625520106109e-05	0.192460833994187	1.44449934508145
ENSG00000143156	0.335369224254077	1.2617002703656	8.73625459624395	6.41881274873206	0.000103284079734816	0.192460833994187	1.41852096590404
ENSG00000109680	0.520206130580794	1.43416014450257	3.3974374081098	6.33027206800527	0.000115026568863635	0.192460833994187	1.33515795639553
ENSG00000182952	0.326451647425355	1.25392551058877	9.14437192335074	6.22360293099972	0.000131133580694926	0.192460833994187	1.23303557703452
ENSG00000113722	-0.322699857582804	-1.25066886030634	3.06105217386061	-6.17211070708613	0.000139770811837737	0.192460833994187	1.18306951025836
ENSG00000124613	0.409350155419516	1.32808745836832	2.71479216578897	6.04686704809224	0.000163464463647131	0.192460833994187	1.05969818192489
ENSG00000029153	0.638371091271703	1.55657068408546	4.02131603191199	5.67990396913654	0.000261762135417075	0.192460833994187	0.682880594899014
ENSG00000167074	-0.379117194403583	-1.30054578945523	2.46313826497106	-5.64779290758962	0.000273009712608623	0.192460833994187	0.64879788116992
ENSG00000165660	0.517943229923315	1.43191239431318	5.7978977008728	5.63033577222637	0.000279342584075079	0.192460833994187	0.630192916389655
ENSG00000229700	-0.391912837235791	-1.31213197761249	3.77537929504221	-5.48486611703888	0.000338718740740554	0.192460833994187	0.473066532675891
ENSG00000006530	0.404646688697804	1.32376468504955	5.96336124695712	5.45869619964823	0.000350778713710705	0.192460833994187	0.444401063437974
ENSG00000178623	-0.307655083187953	-1.23769434982926	2.75752925924633	-5.4424084150905	0.000358517883462076	0.192460833994187	0.426498433224992
ENSG00000112679	0.432073491672369	1.34917126010918	7.29396106609131	5.43948639970364	0.000359925658501895	0.192460833994187	0.42328170637801
ENSG00000213063	-0.764954240380097	-1.69931609825702	6.64031907376926	-5.42241455207908	0.000368270602162495	0.192460833994187	0.404457521602963
ENSG00000089916	0.404847637222336	1.32394908097479	3.71050266031878	5.32932764654584	0.000417597648198932	0.192460833994187	0.300897486576143
ENSG00000204428	0.457136720690419	1.37281452337476	3.26752413906071	5.32320616830847	0.000421081968162654	0.192460833994187	0.294032770525293
ENSG00000162923	0.449793536783222	1.36584477754531	9.21419940759832	5.31166762372838	0.000427735079037674	0.192460833994187	0.281074944163286
ENSG00000104064	0.30433108250382	1.23484595782489	6.0351098493005	5.26529299337523	0.000455638756209021	0.192460833994187	0.228754168731609
ENSG00000168152	0.66351524861908	1.58393732306749	3.32008188197547	5.22725430319364	0.000479990048121593	0.192460833994187	0.185548473804804
ENSG00000128052	-0.320871606716161	-1.24908495783795	3.08681668070776	-5.21566018840699	0.000487687938166845	0.192460833994187	0.172327469556209
ENSG00000170965	0.38289515461862	1.30395596905722	3.46293420378497	5.20675138197369	0.000493693133871736	0.192460833994187	0.162152057733048
ENSG00000204634	-0.348024269246329	-1.27281634661566	7.67249840887414	-5.20049967253737	0.00049795471912225	0.192460833994187	0.15500293949408
ENSG00000034971	-0.278231043200323	-1.21270701483244	1.90812135736038	-5.18359679934958	0.000509676200019554	0.192460833994187	0.135638299202938
ENSG00000232493	-0.559659016298851	-1.47392081214838	6.07274833841758	-5.16867773267875	0.00052026868656702	0.192460833994187	0.118503397959706
ENSG00000105492	-0.25723293298922	-1.19518415994275	2.77284444635998	-5.15331348516398	0.000531425091017815	0.192460833994187	0.100815035928856
ENSG00000142686	0.482788143382614	1.39744174551317	6.54671489188697	5.14078209578334	0.000540714923769374	0.192460833994187	0.0863563604681472
ENSG00000146360	-0.313569779381894	-1.24277900922388	1.98001815177171	-5.09643729171692	0.000575016409527431	0.192460833994187	0.0349626384129351
ENSG00000115295	0.334566575875697	1.26099851428444	3.6124484697466	5.08652004803893	0.000583003081761884	0.192460833994187	0.0234201229135254
ENSG00000013619	0.32478255218187	1.25247564708147	5.65070182925264	5.06463589072109	0.00060105183853457	0.192460833994187	-0.00211371133299298
ENSG00000000460	0.366027861469442	1.28879951966859	6.81019026741733	5.04707444240641	0.000615969469918856	0.192460833994187	-0.022666884108439
ENSG00000184867	0.539760837203866	1.45373150497778	3.94244239943077	5.03330413857777	0.000627944729430279	0.192460833994187	-0.0388222878274611
ENSG00000134716	-0.249897141252461	-1.18912233201632	2.30347885877777	-5.02853770046903	0.000632147868728159	0.192460833994187	-0.0444223363375338
ENSG00000141968	-0.314551180764637	-1.24362470421803	2.14320518659344	-5.00634974437685	0.00065211509198217	0.192460833994187	-0.0705451777912067
ENSG00000130772	0.237123254611758	1.17864009896142	5.49252922133106	4.99769978307672	0.0006600817790432	0.192460833994187	-0.0807534173580411
ENSG00000171723	0.425043009106136	1.34261252766587	4.78891365490885	4.97359115692772	0.000682842339294549	0.192460833994187	-0.109277036461686
ENSG00000167720	0.384275076408973	1.30520378513157	6.91809360899968	4.9530436906481	0.00070290587581079	0.192460833994187	-0.133670841524301
ENSG00000137634	-0.310312058565597	-1.2399758808353	1.8821389962386	-4.93174554796907	0.00072437148242081	0.192460833994187	-0.159036953777521
ENSG00000015592	-0.304222318512113	-1.23475286697119	2.60737327532294	-4.91275399137456	0.000744105795962764	0.192460833994187	-0.181725556529361
ENSG00000229391	-0.33997003727543	-1.26573030627864	2.35772070356562	-4.90697542889075	0.000750224134900057	0.192460833994187	-0.188642045787733
ENSG00000133794	0.382174543611019	1.30330481939235	5.87029482873576	4.9003542048022	0.000757301051676555	0.192460833994187	-0.196574606761956
ENSG00000130021	0.48199059005551	1.39666942269421	5.50321402477518	4.89552076241101	0.000762512317411602	0.192460833994187	-0.202370353108058
ENSG00000214541	-0.62582909848672	-1.54309736906831	5.14982148943257	-4.89002908761755	0.000768479953125172	0.192460833994187	-0.208960540827832
ENSG00000235698	-0.344339022484227	-1.26956919018019	3.26668682757932	-4.884537941915	0.00077449709093546	0.192460833994187	-0.21555558109632
ENSG00000002745	-0.30722180426531	-1.23732269376899	2.98889426629357	-4.86823905842523	0.00079265649365406	0.192460833994187	-0.235163370045178
ENSG00000120915	0.293300420302753	1.2254404855326	3.00026802308868	4.8596568436639	0.000802401264256391	0.192460833994187	-0.245507322158903
ENSG00000106038	-0.273938603709596	-1.20910421929454	4.00766296503296	-4.85708067068172	0.000805351395317773	0.192460833994187	-0.248614940752499
ENSG00000131979	0.412775014656761	1.33124399226778	9.1256924672694	4.84867015561193	0.00081506395463093	0.192460833994187	-0.258768887680106
ENSG00000214855	-0.363815643025548	-1.2868247979353	3.35092453915712	-4.83777226402247	0.000827836001831621	0.192460833994187	-0.271944959888206
ENSG00000166261	0.363078166173278	1.28616716693219	4.71613680381325	4.79755709260195	0.000876854100184065	0.192460833994187	-0.320753881657613
ENSG00000227862	-0.271613711097077	-1.20715732572347	2.37002519311256	-4.79121040041628	0.000884869879187449	0.192460833994187	-0.328483677003891
ENSG00000158553	-0.27719906691328	-1.21183986179389	2.40915360181662	-4.77832113111805	0.000901391250310636	0.192460833994187	-0.344204357540464
ENSG00000136695	-0.37507269020427	-1.29690489757126	2.83290575723398	-4.77534671096425	0.000905250531982191	0.192460833994187	-0.347836458666329
ENSG00000144659	0.336927579269194	1.26306385669026	8.11476160055742	4.76371319881315	0.000920515589096479	0.192460833994187	-0.362057709266504
ENSG00000158486	-0.323922445373297	-1.25172916792731	3.2595411579875	-4.72010346717855	0.000980236389079013	0.192460833994187	-0.415586439010448
ENSG00000276950	-0.279252083447445	-1.21356558916921	2.953754047296	-4.71100348380311	0.000993213219619131	0.192460833994187	-0.426799677308501
ENSG00000168903	-0.278883964773508	-1.21325597476497	3.08730009667682	-4.70809460839319	0.000997400006158225	0.192460833994187	-0.43038723326659
ENSG00000243130	-0.476103043990983	-1.39098131851841	2.10770432999246	-4.70031959765004	0.00100868359182307	0.192460833994187	-0.439983780671581
ENSG00000070759	0.324229162666515	1.25199531412295	4.83529372257208	4.69661322074568	0.00101411048546529	0.192460833994187	-0.444562342455113
ENSG00000213406	-0.600156425583198	-1.51588091843187	5.47624740802201	-4.68659046437867	0.00102894278041046	0.192460833994187	-0.456956104311508
ENSG00000159063	0.327127312749828	1.25451290597645	7.40008554060621	4.68152328259779	0.00103652961016354	0.192460833994187	-0.463228905688552
ENSG00000182463	-0.294444420161287	-1.22641259653062	3.13545205858784	-4.67192864941829	0.00105105943949307	0.192460833994187	-0.475119079544102
ENSG00000069956	0.805988661701702	1.74834350034374	8.65379859348226	4.666534343	0.0010593238791673	0.192460833994187	-0.481811294799688
ENSG00000147548	0.339175705808433	1.26503360139658	3.33953506073485	4.65946105965883	0.00107026600247576	0.192460833994187	-0.49059442731539
ENSG00000151779	0.300200104330347	1.23131518707554	6.90866673439368	4.65693688198538	0.00107420000368848	0.192460833994187	-0.493730970979829
ENSG00000171155	-0.356802245246717	-1.28058431557317	8.62750208252286	-4.62752308006707	0.00112119846234283	0.19737651486838	-0.530365338456639
ENSG00000101624	0.269085394343952	1.20504364043971	8.23346883252709	4.60553657182913	0.00115776199830506	0.19737651486838	-0.557851004871555
ENSG00000183562	-0.287286097361338	-1.22034248944337	2.52015773390623	-4.58751627426147	0.0011886790381918	0.19737651486838	-0.580443327690167
ENSG00000204472	-0.212857228512066	-1.1589812515271	2.86832968792643	-4.58657801624476	0.0011903127403984	0.19737651486838	-0.581621235239551
ENSG00000170289	-0.32043726977491	-1.24870896563805	1.9781180566741	-4.5842380401235	0.00119439757587772	0.19737651486838	-0.584559576473425
ENSG00000135457	0.219555123817279	1.16437447914924	5.88805096490049	4.58002773558536	0.00120178512224299	0.19737651486838	-0.589848993096565
ENSG00000160224	-0.31763247427255	-1.24628366378876	3.46108113573086	-4.56397502174566	0.00123040231099118	0.197895496176957	-0.610045262127011
ENSG00000139178	-0.257935384671304	-1.19576623967866	9.43156355078851	-4.55484110038153	0.0012470091987529	0.197895496176957	-0.62155748456258
ENSG00000226948	-0.736967755852302	-1.66666916394624	11.1444773955072	-4.54562116454945	0.00126401522499125	0.197895496176957	-0.633193283291121
ENSG00000047617	0.41255390449724	1.33103997894004	4.74650470017382	4.54139840438513	0.00127188648705697	0.197895496176957	-0.638527600239683
ENSG00000204406	0.479475458019267	1.39423665093749	5.18611308324961	4.52526547156288	0.00130244322423294	0.19793075705471	-0.658936588198054
ENSG00000124193	0.228095697118601	1.17128787272937	11.3193324093718	4.52014201708451	0.00131231040153115	0.19793075705471	-0.665427758178512
ENSG00000171960	-0.32118790734239	-1.24935884085292	9.92671891362503	-4.51498225552917	0.00132232810209912	0.19793075705471	-0.67196966742198
ENSG00000198874	0.443424348292377	1.35982815726255	7.20474681316114	4.4715479065212	0.00140995925017966	0.20503090401564	-0.727227009345321
ENSG00000066455	0.37708915421937	1.29871885717387	9.6960069864578	4.46098748950829	0.00143218748260659	0.20503090401564	-0.740712753466504
ENSG00000168461	-0.228538676762773	-1.17164757199777	8.28562634350052	-4.44271522837841	0.0014715345829827	0.20503090401564	-0.764093346618782
ENSG00000116874	0.350264489408829	1.2747943140515	5.4305113192318	4.43688069261411	0.00148433980057477	0.20503090401564	-0.771571495525089
ENSG00000158089	-0.310467591626974	-1.24010956649678	1.78317011805288	-4.42691608828631	0.00150648456611678	0.20503090401564	-0.7843571047161
ENSG00000170382	-0.255646474096605	-1.1938705986296	3.06648509470364	-4.42598258579371	0.00150857707593489	0.20503090401564	-0.785555783956053
ENSG00000256771	-0.60782084345672	-1.52395557096225	2.36519479179098	-4.42372289455666	0.00151365515122653	0.20503090401564	-0.788458015535734
ENSG00000018510	0.474590106115017	1.38952337683179	6.41345953350636	4.42346508589568	0.00151423566550301	0.20503090401564	-0.788789189128674
ENSG00000220773	-0.483047175093524	-1.39769267465225	4.74249532134482	-4.40811530005396	0.00154922996918112	0.20503090401564	-0.808528241486759
ENSG00000196584	-0.447913456884508	-1.36406600603862	4.66009069227598	-4.40408616250598	0.00155855750422959	0.20503090401564	-0.813716399778119
ENSG00000067369	0.301854982399343	1.2327284071749	6.15828768642331	4.4019699460267	0.00156348051323249	0.20503090401564	-0.81644251310303
ENSG00000128656	0.36001912934407	1.28344291519841	7.81582030948025	4.36732060225533	0.00164648369675363	0.20503090401564	-0.861189950837384
ENSG00000123908	0.398414173241036	1.31805828957114	6.47778853171699	4.36706753473854	0.00164710689370739	0.20503090401564	-0.861517547449116
ENSG00000172156	-0.34913762231518	-1.27379898042547	1.83137457001075	-4.36327726012828	0.00165647079708835	0.20503090401564	-0.866425412351303
ENSG00000122679	-0.34442146623987	-1.2696417426184	2.28125312583766	-4.35393136071624	0.00167980268344813	0.20503090401564	-0.878537776423834
ENSG00000082068	0.233998208368869	1.17608978974641	7.69481961475113	4.34467011342242	0.00170326827683154	0.20503090401564	-0.890555513678034
ENSG00000145241	0.438708887316414	1.35539080311372	9.03178057752777	4.34024376901312	0.00171460635654698	0.20503090401564	-0.89630459868078
ENSG00000237793	-0.42800844609372	-1.3453750848439	10.0851096170714	-4.33436964691953	0.00172977697384473	0.20503090401564	-0.903939390386984
ENSG00000250799	-0.213840681346867	-1.15977157237972	2.58677270096139	-4.32702313106557	0.00174895132765824	0.20503090401564	-0.913496375867092
ENSG00000170340	0.428261618255564	1.34561119947451	4.44671427250846	4.30982317235003	0.00179473226302943	0.20503090401564	-0.935908353812317
ENSG00000013503	0.369052640606424	1.2915044734548	6.5656936046241	4.30084307962581	0.00181913895184539	0.20503090401564	-0.947630082460552
ENSG00000121417	0.36975251561041	1.29213115543171	5.89629946535646	4.30068893605478	0.00181956095930459	0.20503090401564	-0.947831408544511
ENSG00000075826	0.286112796875034	1.21935042506243	3.83378855198444	4.29457767260505	0.00183637619440724	0.20503090401564	-0.955816618232278
ENSG00000213018	-0.614985163390815	-1.53154224670365	6.64353214685232	-4.29052613496646	0.00184761500986482	0.20503090401564	-0.961114081440501
ENSG00000136603	0.52699909175556	1.4409288417051	3.14327393864268	4.28611900818294	0.00185992322994397	0.20503090401564	-0.966879713470108
ENSG00000178429	-0.322568799426523	-1.25055525146628	3.44213248812583	-4.28283546972202	0.00186915009738281	0.20503090401564	-0.971177594894043
ENSG00000151292	0.247330697147365	1.18700885477538	8.9315052292632	4.27492820252632	0.00189156990337528	0.20503090401564	-0.981535209266692
ENSG00000090659	-0.268468733009117	-1.20452867018865	2.64722509055469	-4.27197221853736	0.00190002431406118	0.20503090401564	-0.985409984502605
ENSG00000166825	-0.267616751018082	-1.20381754708657	6.43061597358032	-4.26880979410657	0.0019091136103382	0.20503090401564	-0.989557037389419
ENSG00000125780	-0.259969883434507	-1.19745370725747	2.90193746529501	-4.2677717711083	0.00191210710433775	0.20503090401564	-0.990918627623714
ENSG00000231369	-0.504336839593647	-1.41847118084115	9.3412113781841	-4.26025074893551	0.00193394597781173	0.20503090401564	-1.00078961577481
ENSG00000214374	-0.431924187763721	-1.34903164216226	3.70525651940902	-4.25780578299999	0.00194110236610711	0.20503090401564	-1.00400061851522
ENSG00000267458	-0.443427581780778	-1.3598312050262	6.32106210575616	-4.25051597921791	0.00196260690568485	0.20503090401564	-1.01358051316863
ENSG00000153093	-0.350165739062567	-1.27470705924845	2.25736743514387	-4.24962208975193	0.00196526118835385	0.20503090401564	-1.01475584720056
ENSG00000155313	0.541684182855898	1.45567085646736	8.66802128910145	4.24581141496351	0.00197661928607044	0.20503090401564	-1.0197678687926
ENSG00000278889	-0.33970067711127	-1.26549400859421	1.85469160369218	-4.22910837763819	0.00202723264289383	0.206279208994479	-1.04176608979308
ENSG00000168685	-0.244453550945813	-1.18464397880139	2.17097700860531	-4.2220261476844	0.00204910669288116	0.206279208994479	-1.05110795658353
ENSG00000082805	-0.407445331223063	-1.3263351103465	2.86829678761494	-4.21369058616731	0.0020751729960893	0.206279208994479	-1.06211402761203
ENSG00000271138	-0.27617351338644	-1.21097871998416	2.56802173020641	-4.20845720055924	0.00209171798808409	0.206279208994479	-1.06903012454797
ENSG00000101425	-0.479167076206777	-1.3939386591485	1.6096627960099	-4.20392136770096	0.00210617090779894	0.206279208994479	-1.0750281603425
ENSG00000109758	-0.30041791873757	-1.23150110192721	2.2260435346591	-4.19802499920259	0.00212511754017433	0.206279208994479	-1.08283056306208
ENSG00000176383	-0.23006732767348	-1.17288968435528	3.50894291865167	-4.1925812995545	0.0021427701346382	0.206279208994479	-1.09003922142524
ENSG00000125037	0.339936086358801	1.26570052022042	8.65303878660312	4.19174358424881	0.0021455004173906	0.206279208994479	-1.09114898846901
ENSG00000175445	0.288028332933536	1.2209704909425	5.58832097033608	4.19169690584682	0.00214565266015399	0.206279208994479	-1.09121082939546
ENSG00000187122	-0.22034538803027	-1.16501246258997	2.74958549589124	-4.18359619722302	0.00217224759730912	0.206427463083395	-1.10194849177081
ENSG00000119616	-0.293892466982033	-1.22594347946916	5.84869321015538	-4.18061929972781	0.00218210848925365	0.206427463083395	-1.10589723087614
ENSG00000115421	0.226826053745834	1.17025753460097	3.74304583983311	4.1663464928203	0.00223005035161992	0.208939917531514	-1.12485040505949
ENSG00000105501	-0.363540977919426	-1.28657983124677	1.53753281003135	-4.16225284035576	0.00224400587961964	0.208939917531514	-1.13029281294733
ENSG00000109133	0.361096761869932	1.28440195121861	7.06602326980511	4.15398209833926	0.00227248453543767	0.209938512746488	-1.14129718460573
ENSG00000066777	0.265889580223699	1.20237721884285	5.99941873576005	4.13351685468458	0.00234461132962887	0.21492270521598	-1.16857605295814
ENSG00000105516	-0.23026359000276	-1.17304925357349	4.90233078964358	-4.12107514994186	0.0023896422440189	0.216069296515955	-1.18519439582174
ENSG00000134202	0.40736949696462	1.32626539429894	8.94885323848462	4.11997604403122	0.00239366408825286	0.216069296515955	-1.18666371273045
ENSG00000269318	-0.40070993869118	-1.3201573898512	2.77762179096415	-4.10434882522699	0.00245162902775188	0.219401151253203	-1.20757644552153
ENSG00000230657	-0.382872877599738	-1.30393583449887	2.59010168326746	-4.10008978841985	0.00246768313883095	0.219401151253203	-1.21328304879344
ENSG00000154719	0.339666796234873	1.26546428953272	8.4416460373647	4.08615846468687	0.00252097801708223	0.221213424717945	-1.23197041198275
ENSG00000143319	0.303786847153382	1.23438021831679	6.83988655318237	4.08115543946292	0.00254041340848237	0.221213424717945	-1.23868927937619
ENSG00000230037	-0.829968709067802	-1.77764680613981	8.16027393095427	-4.06877041679801	0.00258921099576164	0.221213424717945	-1.25533967712111
ENSG00000100345	-0.267014062787819	-1.20331475535126	7.30931950247579	-4.06223287539897	0.00261536815486011	0.221213424717945	-1.26413893403195
