ENSG_ID	logFC	Fold Change	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000123610	4.56616408025976	23.6893068415809	5.12920187439626	24.0330282480451	2.20250188692634e-09	2.51826064727878e-05	11.2781738226245
ENSG00000275302	4.03296939961915	16.3698522982081	8.25031201816328	22.2866844144378	4.25921462541866e-09	2.51826064727878e-05	10.8305814129764
ENSG00000103485	-1.57510939339732	-2.97958084655766	8.63934478239709	-20.7546909712366	7.92650168359818e-09	3.12436274695161e-05	10.3859139867428
ENSG00000074706	-1.95737267577446	-3.88354094256051	7.79946384186738	-19.1927364989361	1.56538556898568e-08	4.62767108831392e-05	9.87411430978976
ENSG00000150630	1.1258015686787	2.18222758527889	5.42527779249736	17.7809444292143	3.03581761241001e-08	7.17970865334969e-05	9.35255640844121
ENSG00000103489	-1.48948233336868	-2.80788204880041	9.68060521141139	-16.4770535884879	5.86032916548501e-08	0.000105344763901688	8.81323310495993
ENSG00000137563	1.57984513290536	2.98937758324643	6.37458862045815	16.0107276323458	7.50393367570975e-08	0.000105344763901688	8.60531104352355
ENSG00000162894	-2.03660699042197	-4.10279477249681	8.0115011140974	-15.949306656221	7.75620276818839e-08	0.000105344763901688	8.57729414000154
ENSG00000104312	0.924717378402004	1.89831232919438	6.80282250112179	15.8476443856016	8.19468334515998e-08	0.000105344763901688	8.53059100916808
ENSG00000137804	1.52741021899754	2.88267904828795	6.87484363406208	15.6943761111859	8.9086481100793e-08	0.000105344763901688	8.45939254227427
ENSG00000165304	1.40701114937655	2.65187201460649	5.70486325588872	15.3402688280006	1.08371906963961e-07	0.00011202906798324	8.29119060658374
ENSG00000253230	-2.88667754994225	-7.39565307215571	6.47473253160367	-15.2548908726278	1.13687003450222e-07	0.00011202906798324	8.24984413476621
ENSG00000023445	1.63237064359524	3.1002201008251	5.27579855205248	15.001460090768	1.31244335638472e-07	0.000119381866840379	8.12525353090401
ENSG00000078081	1.60421629053029	3.04030548479649	2.50920624202719	14.715556427759	1.54750042935358e-07	0.000130708518407901	7.98127659471613
ENSG00000100364	-1.12654520210305	-2.18335269878244	8.69623820234352	-14.4575670015965	1.80016419017584e-07	0.000141912943658862	7.84814482225426
ENSG00000168734	1.44206400426166	2.71709310855758	5.7619377220321	13.8682892122173	2.5674311755631e-07	0.00018974921031896	7.53210494456992
ENSG00000163659	-1.6238696223571	-3.08200589721491	7.49386514459833	-13.3225663930242	3.612130678237e-07	0.000251255560412662	7.22374604364998
ENSG00000101493	-1.21968624409992	-2.32896061778934	7.55286861710469	-13.0626795890379	4.26907802152533e-07	0.000263397391680087	7.07129041656437
ENSG00000056558	1.66265491331258	3.16598608212975	4.58398885817545	12.9972575208442	4.45461052665684e-07	0.000263397391680087	7.03232158862885
ENSG00000136982	1.22928454089781	2.34450692585487	4.17089628029061	12.9971494947188	4.45492417217906e-07	0.000263397391680087	7.03225704342583
ENSG00000181938	1.01066521910932	2.01483991806891	4.29589560301383	12.818668356889	5.00816224391016e-07	0.000282007231115418	6.92470928915638
ENSG00000188042	-0.708638753656817	-1.63426139177876	9.46937967346576	-12.6574886119662	5.573696416752e-07	0.00029958618240042	6.82600849435735
ENSG00000118113	2.34741058398906	5.08910015404188	4.22882496284039	12.3458868771772	6.87874961776189e-07	0.000350905870237882	6.63082867307764
ENSG00000168268	-2.39156839903983	-5.24727499306353	6.5823907350416	-12.2669336860695	7.26088739758303e-07	0.000350905870237882	6.58043878584697
ENSG00000135919	1.0501847721668	2.07079504633922	10.8667800152152	12.2062550902649	7.57055456719796e-07	0.000350905870237882	6.54145015094956
ENSG00000162924	0.748639926197869	1.68020809883563	7.06050505690586	12.1787944944081	7.7154779079788e-07	0.000350905870237882	6.52373012673249
ENSG00000186918	-2.76773749606699	-6.81039037242467	6.58839953254017	-12.0530819885269	8.41931411536764e-07	0.000368734775608231	6.44200380127459
ENSG00000171246	-3.95256035508405	-15.4824336156637	5.37982186297612	-11.9853385453781	8.82784641750511e-07	0.000372818871024992	6.39754745449894
ENSG00000118242	1.80008205840682	3.48240032144392	6.51136200046261	11.8419503621968	9.76689160900816e-07	0.000398253425091453	6.30247444314279
ENSG00000163219	-0.921995337480008	-1.89473401776339	5.94338423642347	-11.7289210313025	1.058518814666e-06	0.000417232832780849	6.22658392032039
